255,"(585, 44, 10, 'St1185x', 'St1185x', 'St1x = F1 from StNY001 x St52B')"
256,"(585, 44, 10, 'St1186x', 'St1186x', 'St1x = F1 from StNY001 x St52B')"
257,"(585, 44, 10, 'St1187x', 'St1187x', 'St1x = F1 from StNY001 x St52B')"
258,"(585, 44, 10, 'St1188x', 'St1188x', 'St1x = F1 from StNY001 x St52B')"
259,"(585, 44, 10, 'St1189x', 'St1189x', 'St1x = F1 from StNY001 x St52B')"
260,"(585, 44, 10, 'St1190x', 'St1190x', 'St1x = F1 from StNY001 x St52B')"
261,"(585, 44, 10, 'St1191x', 'St1191x', 'St1x = F1 from StNY001 x St52B')"
262,"(585, 44, 10, 'St1192x', 'St1192x', 'St1x = F1 from StNY001 x St52B')"
263,"(585, 44, 10, 'St1193x', 'St1193x', 'St1x = F1 from StNY001 x St52B')"
264,"(585, 44, 10, 'St1194x', 'St1194x', 'St1x = F1 from StNY001 x St52B')"
265,"(585, 44, 10, 'St1195x', 'St1195x', 'St1x = F1 from StNY001 x St52B')"
266,"(585, 44, 10, 'St1196x', 'St1196x', 'St1x = F1 from StNY001 x St52B')"
267,"(585, 44, 10, 'St1197x', 'St1197x', 'St1x = F1 from StNY001 x St52B')"
268,"(585, 44, 10, 'St1198x', 'St1198x', 'St1x = F1 from StNY001 x St52B')"
269,"(585, 44, 10, 'St1199x', 'St1199x', 'St1x = F1 from StNY001 x St52B')"
270,"(585, 44, 10, 'St1200x', 'St1200x', 'St1x = F1 from StNY001 x St52B')"
271,"(585, 44, 10, 'St1201x', 'St1201x', 'St1x = F1 from StNY001 x St52B')"
272,"(585, 44, 10, 'St1202x', 'St1202x', 'St1x = F1 from StNY001 x St52B')"
273,"(585, 44, 10, 'St1203x', 'St1203x', 'St1x = F1 from StNY001 x St52B')"
274,"(585, 44, 10, 'St1204x', 'St1204x', 'St1x = F1 from StNY001 x St52B')"
275,"(585, 44, 10, 'St1205x', 'St1205x', 'St1x = F1 from StNY001 x St52B')"
276,"(585, 44, 10, 'St1206x', 'St1206x', 'St1x = F1 from StNY001 x St52B')"
277,"(585, 44, 10, 'St1207x', 'St1207x', 'St1x = F1 from StNY001 x St52B')"
278,"(585, 44, 10, 'St1208x', 'St1208x', 'St1x = F1 from StNY001 x St52B')"
279,"(585, 44, 10, 'St1209x', 'St1209x', 'St1x = F1 from StNY001 x St52B')"
280,"(585, 44, 10, 'St1210x', 'St1210x', 'St1x = F1 from StNY001 x St52B')"
281,"(585, 44, 10, 'St1211x', 'St1211x', 'St1x = F1 from StNY001 x St52B')"
282,"(585, 44, 10, 'St1212x', 'St1212x', 'St1x = F1 from StNY001 x St52B')"
283,"(585, 44, 10, 'St1213x', 'St1213x', 'St1x = F1 from StNY001 x St52B')"
284,"(585, 44, 10, 'St1214x', 'St1214x', 'St1x = F1 from StNY001 x St52B')"
285,"(585, 44, 10, 'St1215x', 'St1215x', 'St1x = F1 from StNY001 x St52B')"
286,"(585, 44, 10, 'St1216x', 'St1216x', 'St1x = F1 from StNY001 x St52B')"
287,"(585, 44, 10, 'St1217x', 'St1217x', 'St1x = F1 from StNY001 x St52B')"
288,"(585, 44, 10, 'St1218x', 'St1218x', 'St1x = F1 from StNY001 x St52B')"
289,"(585, 44, 10, 'St1219x', 'St1219x', 'St1x = F1 from StNY001 x St52B')"
