09K0160,NULL,09K,(B73xCML333)S5,Z007E0193,NULL,07A1944,32,1,8,NULL,16,7,NULL,Trial,NULL,0
09K0161,NULL,09K,(B73xCML333)S5,Z007E0021,NULL,07A4583,33,1,8,NULL,16,7,NULL,Trial,NULL,0
09K0162,NULL,09K,(B73xCML333)S5,Z007E0174,NULL,06A4531,33,2,9,NULL,16,7,NULL,Trial,NULL,0
09K0163,NULL,09K,(B73xCML333)S5,Z007E0064,NULL,07A1975,33,3,9,NULL,16,7,NULL,Trial,NULL,0
09K0164,NULL,09K,(B73xCML333)S5,Z007E0054,NULL,07A2087,33,4,9,NULL,16,7,NULL,Trial,NULL,0
09K0165,NULL,09K,(B73xCML333)S5,Z007E0109,NULL,07A4234,33,5,9,NULL,16,7,NULL,Trial,NULL,0
09K0166,NULL,09K,(B73xCML333)S5,Z007E0075,NULL,07A3612,33,6,9,NULL,16,7,NULL,Trial,NULL,0
09K0167,NULL,09K,(B73xCML333)S5,Z007E0134,NULL,06A4659,33,7,9,NULL,16,7,NULL,Trial,NULL,0
09K0168,NULL,09K,(B73xCML333)S5,Z007E0177,NULL,07A3141,33,8,9,NULL,16,7,NULL,Trial,NULL,0
09K0169,NULL,09K,CML333,Z007E0202,08PN0010_000b,NULL,33,9,9,NULL,16,7,NULL,Check,NULL,0
09K0170,NULL,09K,(B73xCML333)S5,Z007E0198,NULL,07A4831,33,10,9,NULL,16,7,NULL,Trial,NULL,0
09K0171,NULL,09K,B73,Z007E0201,NULL,NULL,33,11,9,NULL,16,7,NULL,CheckB,NULL,0
09K0172,NULL,09K,(B73xCML333)S5,Z007E0176,NULL,07A4768,33,12,9,NULL,16,7,NULL,Trial,NULL,0
09K0173,NULL,09K,(B73xCML333)S5,Z007E0019,NULL,07A1673,33,13,9,NULL,16,7,NULL,Trial,NULL,0
09K0174,NULL,09K,(B73xCML333)S5,Z007E0069,NULL,07A1417,33,14,9,NULL,16,7,NULL,Trial,NULL,0
09K0175,NULL,09K,(B73xCML333)S5,Z007E0053,NULL,07A4592,33,15,9,NULL,16,7,NULL,Trial,NULL,0
09K0176,NULL,09K,(B73xCML333)S5,Z007E0121,NULL,07A4527,33,16,9,NULL,16,7,NULL,Trial,NULL,0
09K0177,NULL,09K,(B73xCML333)S5,Z007E0181,NULL,07A5423,33,17,9,NULL,16,7,NULL,Trial,NULL,0
09K0178,NULL,09K,(B73xCML333)S5,Z007E0180,NULL,07A3728,33,18,9,NULL,16,7,NULL,Trial,NULL,0
09K0179,NULL,09K,(B73xCML333)S5,Z007E0079,NULL,07A5342,33,19,9,NULL,16,7,NULL,Trial,NULL,0
09K0180,NULL,09K,(B73xCML333)S5,Z007E0172,NULL,07A5018,33,20,9,NULL,16,7,NULL,Trial,NULL,0
09K0181,NULL,09K,(B73xCML333)S5,Z007E0186,NULL,07A4911,33,21,9,NULL,16,7,NULL,Trial,NULL,0
09K0182,NULL,09K,(B73xCML333)S5,Z007E0116,NULL,07A4237,33,22,9,NULL,16,7,NULL,Trial,NULL,0
09K0183,NULL,09K,CML333,Z007E0202,08PN0010_000b,NULL,33,23,10,NULL,16,7,NULL,Check,NULL,0
09K0184,NULL,09K,B73,Z007E0201,NULL,NULL,33,24,10,NULL,16,7,NULL,CheckB2,changed from Z007E0108 (B73xCML333)S5,0
09K0185,NULL,09K,(B73xCML333)S5,Z007E0004,NULL,07A2008,33,25,10,NULL,16,7,NULL,Trial,NULL,0
09K0186,NULL,09K,(B73xCML333)S5,Z007E0072,NULL,07A1617,33,26,10,NULL,16,7,NULL,Trial,NULL,0
09K0187,NULL,09K,(B73xCML333)S5,Z007E0162,NULL,07A4450,33,27,10,NULL,16,7,NULL,Trial,NULL,0
09K0188,NULL,09K,(B73xCML333)S5,Z007E0057,NULL,06A4518,33,28,10,NULL,16,7,NULL,Trial,NULL,0
09K0189,NULL,09K,(B73xCML333)S5,Z007E0133,NULL,07A4268,33,29,10,NULL,16,7,NULL,Trial,NULL,0
09K0190,NULL,09K,B73,Z007E0201,NULL,NULL,33,30,10,NULL,16,7,NULL,CheckB,NULL,0
09K0191,NULL,09K,(B73xCML333)S5,Z007E0063,NULL,07A5065,33,31,10,NULL,16,7,NULL,Trial,NULL,0
09K0192,NULL,09K,(B73xCML333)S5,Z007E0068,NULL,07A5800,33,32,10,NULL,16,7,NULL,Trial,NULL,0
09K0193,NULL,09K,(B73xCML333)S5,Z007E0089,NULL,07A4254,33,33,10,NULL,16,7,NULL,Trial,NULL,0
09K0194,NULL,09K,(B73xCML333)S5,Z007E0199,NULL,07A3249,33,34,10,NULL,16,7,NULL,Trial,NULL,0
09K0195,NULL,09K,(B73xCML333)S5,Z007E0118,NULL,07A2183,33,35,10,NULL,16,7,NULL,Trial,NULL,0
09K0196,NULL,09K,(B73xCML333)S5,Z007E0105,NULL,07A3736,33,36,10,NULL,16,7,NULL,Trial,NULL,0
