06PN0151,151,06PN,P34_Et4,NULL,NULL,CIMMYT RS #72,12,18,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0152,152,06PN,P34_Et4,NULL,NULL,CIMMYT RS #72,12,17,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0153,153,06PN,IBM262,NULL,NULL,NULL,12,16,NULL,NULL,10,NULL,NULL,Cross to P34 (Et4),NULL,0
06PN0154,154,06PN,P34_Et4,NULL,NULL,CIMMYT RS #72,12,15,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0155,155,06PN,P34_Et4,NULL,NULL,CIMMYT RS #72,12,14,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0156,156,06PN,IBM262,NULL,NULL,NULL,12,13,NULL,NULL,10,NULL,NULL,Cross to P34 (Et4),NULL,0
06PN0157,157,06PN,IBM262,NULL,NULL,NULL,12,12,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0158,158,06PN,IBM262,NULL,NULL,NULL,12,11,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0159,159,06PN,IBM262//B73/32-2-1,NULL,05FL0548_001x,NULL,12,10,NULL,NULL,20,NULL,NULL,cross_Female,P30_Et4 #32 BC,0
06PN0160,160,06PN,IBM262//B73/32-2-2,NULL,05FL0548_002x,NULL,12,9,NULL,NULL,20,NULL,NULL,cross_Female,P30_Et4 #32 BC,0
06PN0161,161,06PN,IBM262,NULL,NULL,NULL,12,8,NULL,NULL,20,NULL,NULL,cross_Male,P30_Et4 #32 BC,0
06PN0162,162,06PN,IBM262//B73/32-2-3,NULL,05FL0548_003x,NULL,12,7,NULL,NULL,20,NULL,NULL,cross_Female,P30_Et4 #32 BC,0
06PN0163,163,06PN,IBM262//B73/32-2-4,NULL,05FL0548_004x,NULL,12,6,NULL,NULL,20,NULL,NULL,cross_Female,P30_Et4 #32 BC,0
06PN0164,164,06PN,IBM262,NULL,NULL,NULL,12,5,NULL,NULL,20,NULL,NULL,cross_Male,P30_Et4 #32 BC,0
06PN0165,165,06PN,IBM262//B73/32-2-5,NULL,05FL0548_005x,NULL,12,4,NULL,NULL,20,NULL,NULL,cross_Female,P30_Et4 #32 BC,0
06PN0166,166,06PN,IBM262//B73/32-2-6,NULL,05FL0548_006x,NULL,12,3,NULL,NULL,20,NULL,NULL,cross_Female,P30_Et4 #32 BC,0
06PN0167,167,06PN,IBM262,NULL,NULL,NULL,12,2,NULL,NULL,20,NULL,NULL,cross_Male,P30_Et4 #32 BC,0
06PN0168,168,06PN,IBM262//B73/32-6-1,NULL,05FL0549_001x,NULL,12,1,NULL,NULL,20,NULL,NULL,cross_Female,P30_Et4 #32 BC,0
06PN0169,169,06PN,IBM262//B73/32-6-2,NULL,05FL0549_002x,NULL,13,1,NULL,NULL,20,NULL,NULL,cross_Female,P30_Et4 #32 BC,0
06PN0170,170,06PN,IBM262,NULL,NULL,NULL,13,2,NULL,NULL,20,NULL,NULL,cross_Male,P30_Et4 #32 BC,0
06PN0171,171,06PN,IBM262//B73/32-6-3,NULL,05FL0549_003x,NULL,13,3,NULL,NULL,20,NULL,NULL,cross_Female,P30_Et4 #32 BC,0
06PN0172,172,06PN,IBM262//B73/32-6-4,NULL,05FL0549_004x,NULL,13,4,NULL,NULL,20,NULL,NULL,cross_Female,P30_Et4 #32 BC,0
06PN0173,173,06PN,IBM262,NULL,NULL,NULL,13,5,NULL,NULL,20,NULL,NULL,cross_Male,P30_Et4 #32 BC,0
06PN0174,174,06PN,IBM262//B73/32-6-5,NULL,05FL0549_005x,NULL,13,6,NULL,NULL,20,NULL,NULL,cross_Female,P30_Et4 #32 BC,0
06PN0175,175,06PN,IBM262//B73/32-6-6,NULL,05FL0549_006x,NULL,13,7,NULL,NULL,20,NULL,NULL,cross_Female,P30_Et4 #32 BC,0
06PN0176,176,06PN,IBM262,NULL,NULL,NULL,13,8,NULL,NULL,20,NULL,NULL,cross_Male,P30_Et4 #32 BC,0
06PN0177,177,06PN,IBM262//B73/32-9-1,NULL,05FL0550_001x,NULL,13,9,NULL,NULL,20,NULL,NULL,cross_Female,P30_Et4 #32 BC,0
06PN0178,178,06PN,IBM262//B73/32-9-2,NULL,05FL0550_002x,NULL,13,10,NULL,NULL,20,NULL,NULL,cross_Female,P30_Et4 #32 BC,0
06PN0179,179,06PN,IBM262,NULL,NULL,NULL,13,11,NULL,NULL,20,NULL,NULL,cross_Male,P30_Et4 #32 BC,0
06PN0180,180,06PN,IBM262//B73/32-9-3,NULL,05FL0550_003x,NULL,13,12,NULL,NULL,20,NULL,NULL,cross_Female,P30_Et4 #32 BC,0
06PN0181,181,06PN,IBM262//B73/32-9-4,NULL,05FL0550_004x,NULL,13,13,NULL,NULL,20,NULL,NULL,cross_Female,P30_Et4 #32 BC,0
06PN0182,182,06PN,IBM262,NULL,NULL,NULL,13,14,NULL,NULL,20,NULL,NULL,cross_Male,P30_Et4 #32 BC,0
06PN0183,183,06PN,IBM262//B73/32-9-5,NULL,05FL0550_005x,NULL,13,15,NULL,NULL,20,NULL,NULL,cross_Female,P30_Et4 #32 BC,0
06PN0184,184,06PN,IBM262//B73/32-9-6,NULL,05FL0550_006x,NULL,13,16,NULL,NULL,20,NULL,NULL,cross_Female,P30_Et4 #32 BC,0
06PN0185,185,06PN,IBM262,NULL,NULL,NULL,13,17,NULL,NULL,20,NULL,NULL,cross_Male,P30_Et4 #32 BC,0
06PN0186,186,06PN,IBM262//B73/32-15-1,NULL,05FL0551_001x,NULL,13,18,NULL,NULL,20,NULL,NULL,cross_Female,P30_Et4 #32 BC,0
06PN0187,187,06PN,IBM262//B73/32-15-2,NULL,05FL0551_002x,NULL,13,19,NULL,NULL,20,NULL,NULL,cross_Female,P30_Et4 #32 BC,0
06PN0188,188,06PN,IBM262,NULL,NULL,NULL,13,20,NULL,NULL,20,NULL,NULL,cross_Male,P30_Et4 #32 BC,0
06PN0189,189,06PN,IBM262//B73/32-15-3,NULL,05FL0551_003x,NULL,13,21,NULL,NULL,20,NULL,NULL,cross_Female,P30_Et4 #32 BC,0
06PN0190,190,06PN,IBM262//B73/32-15-4,NULL,05FL0551_004x,NULL,13,22,NULL,NULL,20,NULL,NULL,cross_Female,P30_Et4 #32 BC,0
06PN0191,191,06PN,IBM262,NULL,NULL,NULL,13,23,NULL,NULL,20,NULL,NULL,cross_Male,P30_Et4 #32 BC,0
