06FL0468,JP093,06FL,IBM262,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P30_Et4_BC1,0
06FL0469,JP094,06FL,IBM262,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P30_Et4_BC1,0
06FL0470,JP095,06FL,IBM262,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P30_Et4_BC1,0
06FL0471,JP096,06FL,IBM262,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P30_Et4_BC1,0
06FL0472,JP097,06FL,IBM262/32-52,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P30_Et4_BC1,0
06FL0473,JP098,06FL,IBM262/32-53,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P30_Et4_BC1,0
06FL0474,JP099,06FL,IBM262/32-56,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P30_Et4_BC1,0
06FL0475,JP100,06FL,IBM262/32-58,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P30_Et4_BC1,0
06FL0476,JP101,06FL,IBM262/32-65,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P30_Et4_BC1,0
06FL0477,JP102,06FL,IBM262/32-66,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P30_Et4_BC1,0
06FL0478,JP103,06FL,IBM262/32-68,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P30_Et4_BC1,0
06FL0479,JP104,06FL,IBM262/32-72,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P30_Et4_BC1,0
06FL0480,JP105,06FL,IBM262/32-73,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P30_Et4_BC1,0
06FL0481,JP106,06FL,IBM262/32-74,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P30_Et4_BC1,0
06FL0482,JP107,06FL,IBM262/32-75,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P30_Et4_BC1,0
06FL0483,JP108,06FL,IBM262/32-78,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P30_Et4_BC1,0
06FL0484,JP109,06FL,IBM262/32-84,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P30_Et4_BC1,0
06FL0485,JP110,06FL,IBM262/32-90,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P30_Et4_BC1,0
06FL0486,JP111,06FL,IBM262/32-93,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P30_Et4_BC1,0
06FL0487,JP112,06FL,IBM262/32-96,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P30_Et4_BC1,0
06FL0488,JP113,06FL,IBM262/32-99,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P30_Et4_BC1,0
06FL0489,JP114,06FL,IBM262/32-103,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P30_Et4_BC1,0
06FL0490,JP115,06FL,IBM262,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,P29_Et4_BC1,0
06FL0491,JP116,06FL,IBM262,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P29_Et4_BC1,0
06FL0492,JP117,06FL,IBM262/22-55,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P29_Et4_BC1,0
06FL0493,JP118,06FL,IBM262/22-56,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P29_Et4_BC1,0
06FL0494,JP119,06FL,IBM262/22-59,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P29_Et4_BC1,0
06FL0495,JP120,06FL,IBM262/22-60,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P29_Et4_BC1,0
06FL0496,JP121,06FL,IBM262/22-61,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P29_Et4_BC1,0
06FL0497,JP122,06FL,IBM262/22-63,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P29_Et4_BC1,0
06FL0498,JP123,06FL,IBM262/22-64,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P29_Et4_BC1,0
06FL0499,JP124,06FL,IBM262/22-65,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P29_Et4_BC1,0
06FL0500,JP125,06FL,IBM262/22-67,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P29_Et4_BC1,0
06FL0501,JP126,06FL,IBM262/22-69,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P29_Et4_BC1,0
06FL0502,JP127,06FL,IBM262/22-70,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,D5,NULL,P29_Et4_BC1,0
