08PN0038_044s,08PN0038_044,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_044,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_045s,08PN0038_045,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_045,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_046s,08PN0038_046,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_046,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_047s,08PN0038_047,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_047,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_048s,08PN0038_048,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_048,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_049s,08PN0038_049,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_049,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_050s,08PN0038_050,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_050,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_051s,08PN0038_051,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_051,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_052s,08PN0038_052,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_052,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
08PN0038_053s,08PN0038_053,08PN0038,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73/[21-14]_5_053,NULL,3,NULL,[21-14] F2:3 P29_Et3,NULL,NULL
