07JR0001_046s,07JR0001_046,07JR0001,07JR,07JR1046,JK07-P1-046,JK07-P1-046,self,NULL,NULL,NULL,B73/32-2-4-046,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_047s,07JR0001_047,07JR0001,07JR,07JR1047,JK07-P1-047,JK07-P1-047,self,NULL,NULL,NULL,B73/32-2-4-047,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_048s,07JR0001_048,07JR0001,07JR,07JR1048,JK07-P1-048,JK07-P1-048,self,NULL,NULL,NULL,B73/32-2-4-048,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_049s,07JR0001_049,07JR0001,07JR,07JR1049,JK07-P1-049,JK07-P1-049,self,NULL,NULL,NULL,B73/32-2-4-049,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_050s,07JR0001_050,07JR0001,07JR,07JR1050,JK07-P1-050,JK07-P1-050,self,NULL,NULL,NULL,B73/32-2-4-050,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_051s,07JR0001_051,07JR0001,07JR,07JR1051,JK07-P1-051,JK07-P1-051,self,NULL,NULL,NULL,B73/32-2-4-051,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_052s,07JR0001_052,07JR0001,07JR,07JR1052,JK07-P1-052,JK07-P1-052,self,NULL,NULL,NULL,B73/32-2-4-052,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_053s,07JR0001_053,07JR0001,07JR,07JR1053,JK07-P1-053,JK07-P1-053,self,NULL,NULL,NULL,B73/32-2-4-053,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_054s,07JR0001_054,07JR0001,07JR,07JR1054,JK07-P1-054,JK07-P1-054,self,NULL,NULL,NULL,B73/32-2-4-054,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_055s,07JR0001_055,07JR0001,07JR,07JR1055,JK07-P1-055,JK07-P1-055,self,NULL,NULL,NULL,B73/32-2-4-055,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_056s,07JR0001_056,07JR0001,07JR,07JR1056,JK07-P1-056,JK07-P1-056,self,NULL,NULL,NULL,B73/32-2-4-056,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
