1,1,1,No Plant,No Plant,No Plant
5388,73447,51122,42105,NULL,NULL,NULL
5389,73448,51122,41968,NULL,NULL,NULL
5390,73449,51122,42041,NULL,NULL,NULL
5391,73450,51123,41477,NULL,NULL,NULL
5392,73451,51123,41989,NULL,NULL,NULL
5393,73452,51123,41684,NULL,NULL,NULL
5394,73453,51124,41921,NULL,NULL,NULL
5395,73454,51124,41606,NULL,NULL,NULL
5396,73455,51124,42284,NULL,NULL,NULL
5397,73456,51124,42039,NULL,NULL,NULL
5398,73457,51124,41651,NULL,NULL,NULL
5399,73458,51125,41426,NULL,NULL,NULL
5400,73459,51125,41661,NULL,NULL,NULL
5401,73460,51125,41957,NULL,NULL,NULL
5402,73461,51125,42027,NULL,NULL,NULL
5403,73462,51125,42088,NULL,NULL,NULL
5404,73463,51126,42050,NULL,NULL,NULL
5405,73464,51126,41963,NULL,NULL,NULL
5406,73465,51126,41694,NULL,NULL,NULL
5407,73466,51126,41703,NULL,NULL,NULL
5408,73467,51126,41796,NULL,NULL,NULL
5409,73468,51127,41590,NULL,NULL,NULL
5410,73469,51127,41972,NULL,NULL,NULL
5411,73470,51127,41715,NULL,NULL,NULL
5412,73471,51127,41880,NULL,NULL,NULL
5413,73472,51127,41967,NULL,NULL,NULL
5414,73473,51127,41393,NULL,NULL,NULL
5415,73474,51127,41600,NULL,NULL,NULL
5416,73475,51127,41473,NULL,NULL,NULL
5417,73476,51127,41871,NULL,NULL,NULL
5418,73477,51128,1,NULL,NULL,NULL
5419,73478,51128,42153,NULL,NULL,NULL
5420,73479,51128,41791,NULL,NULL,NULL
5421,73480,51128,41828,NULL,NULL,NULL
5422,73481,51128,41914,NULL,NULL,NULL
5423,73482,51128,41583,NULL,NULL,NULL
5424,73483,51128,41540,NULL,NULL,NULL
5425,73484,51128,42229,NULL,NULL,NULL
5426,73485,51128,41618,NULL,NULL,NULL
5427,73486,51128,42161,NULL,NULL,NULL
5428,73487,51129,1,NULL,NULL,NULL
5429,73488,51129,41916,NULL,NULL,NULL
5430,73489,51129,41493,NULL,NULL,NULL
5431,73490,51129,41403,NULL,NULL,NULL
5432,73491,51129,42243,NULL,NULL,NULL
5433,73492,51129,41934,NULL,NULL,NULL
5434,73493,51130,41558,NULL,NULL,NULL
5435,73494,51130,41790,NULL,NULL,NULL
5436,73495,51130,41455,NULL,NULL,NULL
5437,73496,51130,41738,NULL,NULL,NULL
5438,73497,51130,41521,NULL,NULL,NULL
5439,73498,51130,41789,NULL,NULL,NULL
5440,73499,51131,41882,NULL,NULL,NULL
5441,73500,51131,42206,NULL,NULL,NULL
5442,73501,51131,41833,NULL,NULL,NULL
5443,73502,51131,42102,NULL,NULL,NULL
5444,73503,51131,41440,NULL,NULL,NULL
5445,73504,51131,42178,NULL,NULL,NULL
5446,73505,51132,41741,NULL,NULL,NULL
5447,73506,51132,42084,NULL,NULL,NULL
5448,73507,51133,41923,NULL,NULL,NULL
5449,73508,51133,42207,NULL,NULL,NULL
5450,73509,51133,41657,NULL,NULL,NULL
5451,73510,51133,42174,NULL,NULL,NULL
5452,73511,51134,42036,NULL,NULL,NULL
5453,73512,51134,41971,NULL,NULL,NULL
5454,73513,51134,41812,NULL,NULL,NULL
5455,73514,51134,41897,NULL,NULL,NULL
5456,73515,51134,41822,NULL,NULL,NULL
5457,73516,51134,41542,NULL,NULL,NULL
5458,73517,51134,41941,NULL,NULL,NULL
5459,73518,51135,41756,NULL,NULL,NULL
5460,73519,51135,41723,NULL,NULL,NULL
5461,73520,51135,41974,NULL,NULL,NULL
5462,73521,51136,41927,NULL,NULL,NULL
5463,73522,51136,41943,NULL,NULL,NULL
5464,73523,51136,41450,NULL,NULL,NULL
5465,73524,51136,41537,NULL,NULL,NULL
5466,73525,51136,41918,NULL,NULL,NULL
5467,73526,51136,41660,NULL,NULL,NULL
5468,73527,51136,41535,NULL,NULL,NULL
5469,73528,51136,41884,NULL,NULL,NULL
5470,73529,51137,42255,NULL,NULL,NULL
5471,73530,51137,41902,NULL,NULL,NULL
5472,73531,51137,42005,NULL,NULL,NULL
5473,73532,51137,41562,NULL,NULL,NULL
5474,73533,51137,42134,NULL,NULL,NULL
5475,73534,51137,42265,NULL,NULL,NULL
5476,73535,51137,41524,NULL,NULL,NULL
5477,73536,51138,41792,NULL,NULL,NULL
5478,73537,51138,41682,NULL,NULL,NULL
5479,73538,51138,41983,NULL,NULL,NULL
5480,73539,51138,42085,NULL,NULL,NULL
5481,73540,51138,41877,NULL,NULL,NULL
5482,73541,51138,41793,NULL,NULL,NULL
5483,73542,51139,41820,NULL,NULL,NULL
5484,73543,51139,41543,NULL,NULL,NULL
5485,73544,51139,41609,NULL,NULL,NULL
5486,73545,51140,41467,NULL,NULL,NULL
5487,73546,51140,42286,NULL,NULL,NULL
5488,73547,51140,42023,NULL,NULL,NULL
5489,73548,51140,42042,NULL,NULL,NULL
5490,73549,51141,41862,NULL,NULL,NULL
5491,73550,51141,41452,NULL,NULL,NULL
5492,73551,51141,41448,NULL,NULL,NULL
5493,73552,51141,42120,NULL,NULL,NULL
5494,73553,51141,41555,NULL,NULL,NULL
5495,73554,51141,41780,NULL,NULL,NULL
5496,73555,51141,41408,NULL,NULL,NULL
5497,73556,51141,41726,NULL,NULL,NULL
5498,73557,51142,41644,NULL,NULL,NULL
5499,73558,51142,41691,NULL,NULL,NULL
5500,73559,51142,41886,NULL,NULL,NULL
5501,73560,51143,42129,NULL,NULL,NULL
5502,73561,51143,41706,NULL,NULL,NULL
5503,73562,51143,41497,NULL,NULL,NULL
5504,73563,51143,41997,NULL,NULL,NULL
5505,73564,51143,41728,NULL,NULL,NULL
5506,73565,51143,41982,NULL,NULL,NULL
5507,73566,51144,41476,NULL,NULL,NULL
5508,73567,51144,41841,NULL,NULL,NULL
5509,73568,51144,42060,NULL,NULL,NULL
5510,73569,51144,42126,NULL,NULL,NULL
5511,73570,51144,41442,NULL,NULL,NULL
5512,73571,51144,41689,NULL,NULL,NULL
5513,73572,51144,41391,NULL,NULL,NULL
5514,73573,51145,41593,NULL,NULL,NULL
5515,73574,51145,41734,NULL,NULL,NULL
5516,73575,51145,41598,NULL,NULL,NULL
5517,73576,51146,41851,NULL,NULL,NULL
5518,73577,51146,41845,NULL,NULL,NULL
5519,73578,51146,41769,NULL,NULL,NULL
5520,73579,51146,42244,NULL,NULL,NULL
5521,73580,51146,41386,NULL,NULL,NULL
5522,73581,51146,41707,NULL,NULL,NULL
5523,73582,51147,41653,NULL,NULL,NULL
5524,73583,51147,42148,NULL,NULL,NULL
5525,73584,51147,41878,NULL,NULL,NULL
5526,73585,51148,42064,NULL,NULL,NULL
5527,73586,51148,41850,NULL,NULL,NULL
5528,73587,51148,42151,NULL,NULL,NULL
5529,73588,51148,41471,NULL,NULL,NULL
5530,73589,51148,41468,NULL,NULL,NULL
5531,73590,51148,42089,NULL,NULL,NULL
5532,73591,51149,42140,NULL,NULL,NULL
5533,73592,51149,42251,NULL,NULL,NULL
5534,73593,51149,41668,NULL,NULL,NULL
5535,73594,51149,42107,NULL,NULL,NULL
5536,73595,51151,41572,NULL,NULL,NULL
5537,73596,51151,41531,NULL,NULL,NULL
5538,73597,51151,41614,NULL,NULL,NULL
5539,73598,51151,41647,NULL,NULL,NULL
5540,73599,51151,41692,NULL,NULL,NULL
5541,73600,51152,42145,NULL,NULL,NULL
5542,73601,51152,41898,NULL,NULL,NULL
5543,73602,51152,41632,NULL,NULL,NULL
5544,73603,51152,41613,NULL,NULL,NULL
5545,73604,51152,41508,NULL,NULL,NULL
5546,73605,51153,41517,NULL,NULL,NULL
5547,73606,51153,42154,NULL,NULL,NULL
5548,73607,51153,42063,NULL,NULL,NULL
5549,73608,51153,41443,NULL,NULL,NULL
5550,73609,51153,41742,NULL,NULL,NULL
5551,73610,51153,41888,NULL,NULL,NULL
5552,73611,51153,41637,NULL,NULL,NULL
5553,73612,51153,41771,NULL,NULL,NULL
5554,73613,51154,41385,NULL,NULL,NULL
5555,73614,51154,42006,NULL,NULL,NULL
5556,73615,51154,41770,NULL,NULL,NULL
5557,73616,51154,41456,NULL,NULL,NULL
5558,73617,51154,41392,NULL,NULL,NULL
5559,73618,51154,41538,NULL,NULL,NULL
5560,73619,51155,41709,NULL,NULL,NULL
5561,73620,51155,42104,NULL,NULL,NULL
5562,73621,51155,42163,NULL,NULL,NULL
5563,73622,51155,42271,NULL,NULL,NULL
5564,73623,51155,41990,NULL,NULL,NULL
5565,73624,51155,41557,NULL,NULL,NULL
5566,73625,51155,41773,NULL,NULL,NULL
5567,73626,51155,42028,NULL,NULL,NULL
5568,73627,51156,41857,NULL,NULL,NULL
5569,73628,51156,41472,NULL,NULL,NULL
5570,73629,51156,41900,NULL,NULL,NULL
5571,73630,51156,42191,NULL,NULL,NULL
5572,73631,51156,41818,NULL,NULL,NULL
5573,73632,51156,42223,NULL,NULL,NULL
5574,73633,51157,41478,NULL,NULL,NULL
5575,73634,51157,42095,NULL,NULL,NULL
5576,73635,51157,42179,NULL,NULL,NULL
5577,73636,51157,41454,NULL,NULL,NULL
5578,73637,51157,41930,NULL,NULL,NULL
5579,73638,51157,41429,NULL,NULL,NULL
5580,73639,51157,41568,NULL,NULL,NULL
5581,73640,51157,41827,NULL,NULL,NULL
5582,73641,51158,41747,NULL,NULL,NULL
5583,73642,51158,41830,NULL,NULL,NULL
5584,73643,51158,41954,NULL,NULL,NULL
5585,73644,51158,41959,NULL,NULL,NULL
5586,73645,51158,42230,NULL,NULL,NULL
5587,73646,51158,42262,NULL,NULL,NULL
5588,73647,51158,41677,NULL,NULL,NULL
5589,73648,51158,42044,NULL,NULL,NULL
5590,73649,51159,41910,NULL,NULL,NULL
5591,73650,51159,41985,NULL,NULL,NULL
5592,73651,51159,41952,NULL,NULL,NULL
5593,73652,51159,42266,NULL,NULL,NULL
5594,73653,51159,42196,NULL,NULL,NULL
5595,73654,51159,41463,NULL,NULL,NULL
5596,73655,51159,42072,NULL,NULL,NULL
5597,73656,51160,41607,NULL,NULL,NULL
5598,73657,51160,42103,NULL,NULL,NULL
5599,73658,51160,42150,NULL,NULL,NULL
5600,73659,51160,42124,NULL,NULL,NULL
5601,73660,51160,41469,NULL,NULL,NULL
5602,73661,51160,42094,NULL,NULL,NULL
5603,73662,51160,41933,NULL,NULL,NULL
5604,73663,51160,41494,NULL,NULL,NULL
5605,73664,51161,41804,NULL,NULL,NULL
5606,73665,51161,42092,NULL,NULL,NULL
5607,73666,51161,41683,NULL,NULL,NULL
5608,73667,51161,41832,NULL,NULL,NULL
5609,73668,51161,41893,NULL,NULL,NULL
5610,73669,51162,42113,NULL,NULL,NULL
5611,73670,51162,42185,NULL,NULL,NULL
5612,73671,51162,41412,NULL,NULL,NULL
5613,73672,51162,42253,NULL,NULL,NULL
5614,73673,51162,41465,NULL,NULL,NULL
5615,73674,51162,41601,NULL,NULL,NULL
5616,73675,51162,41937,NULL,NULL,NULL
5617,73676,51162,41869,NULL,NULL,NULL
5618,73677,51163,41834,NULL,NULL,NULL
5619,73678,51163,41428,NULL,NULL,NULL
5620,73679,51163,41664,NULL,NULL,NULL
5621,73680,51163,41514,NULL,NULL,NULL
5622,73681,51163,42252,NULL,NULL,NULL
5623,73682,51163,41837,NULL,NULL,NULL
5624,73683,51164,41639,NULL,NULL,NULL
5625,73684,51164,41402,NULL,NULL,NULL
5626,73685,51164,41432,NULL,NULL,NULL
5627,73686,51164,41495,NULL,NULL,NULL
5628,73687,51164,41533,NULL,NULL,NULL
5629,73688,51164,42298,NULL,NULL,NULL
5630,73689,51164,41868,NULL,NULL,NULL
5631,73690,51164,41685,NULL,NULL,NULL
5632,73691,51165,42091,NULL,NULL,NULL
5633,73692,51165,41414,NULL,NULL,NULL
5634,73693,51165,41702,NULL,NULL,NULL
5635,73694,51165,42065,NULL,NULL,NULL
5636,73695,51165,41730,NULL,NULL,NULL
5637,73696,51165,42160,NULL,NULL,NULL
5638,73697,51166,41394,NULL,NULL,NULL
5639,73698,51166,41733,NULL,NULL,NULL
5640,73699,51167,42237,NULL,NULL,NULL
5641,73700,51167,41811,NULL,NULL,NULL
5642,73701,51167,41783,NULL,NULL,NULL
5643,73702,51167,42071,NULL,NULL,NULL
5644,73703,51167,42136,NULL,NULL,NULL
5645,73704,51167,41546,NULL,NULL,NULL
5646,73705,51168,42183,NULL,NULL,NULL
5647,73706,51168,41976,NULL,NULL,NULL
5648,73707,51168,41843,NULL,NULL,NULL
5649,73708,51168,41696,NULL,NULL,NULL
5650,73709,51168,41894,NULL,NULL,NULL
5651,73710,51169,41622,NULL,NULL,NULL
5652,73711,51169,41761,NULL,NULL,NULL
5653,73712,51169,42075,NULL,NULL,NULL
5654,73713,51169,41855,NULL,NULL,NULL
5655,73714,51169,41592,NULL,NULL,NULL
5656,73715,51170,42043,NULL,NULL,NULL
5657,73716,51170,41406,NULL,NULL,NULL
5658,73717,51171,42292,NULL,NULL,NULL
5659,73718,51171,41631,NULL,NULL,NULL
5660,73719,51171,41604,NULL,NULL,NULL
5661,73720,51171,41908,NULL,NULL,NULL
5662,73721,51171,41662,NULL,NULL,NULL
5663,73722,51171,41848,NULL,NULL,NULL
5664,73723,51171,42261,NULL,NULL,NULL
5665,73724,51171,41924,NULL,NULL,NULL
5666,73725,51172,41801,NULL,NULL,NULL
5667,73726,51172,42240,NULL,NULL,NULL
5668,73727,51172,41966,NULL,NULL,NULL
5669,73728,51172,41808,NULL,NULL,NULL
5670,73729,51172,42167,NULL,NULL,NULL
5671,73730,51172,42288,NULL,NULL,NULL
5672,73731,51173,42051,NULL,NULL,NULL
5673,73732,51173,42272,NULL,NULL,NULL
5674,73733,51173,41887,NULL,NULL,NULL
5675,73734,51173,41523,NULL,NULL,NULL
5676,73735,51173,41621,NULL,NULL,NULL
5677,73736,51173,41711,NULL,NULL,NULL
5678,73737,51173,42047,NULL,NULL,NULL
5679,73738,51174,42283,NULL,NULL,NULL
5680,73739,51174,42083,NULL,NULL,NULL
5681,73740,51174,42293,NULL,NULL,NULL
5682,73741,51175,41642,NULL,NULL,NULL
5683,73742,51175,42281,NULL,NULL,NULL
5684,73743,51175,41437,NULL,NULL,NULL
5685,73744,51176,41597,NULL,NULL,NULL
5686,73745,51176,41487,NULL,NULL,NULL
5687,73746,51176,41721,NULL,NULL,NULL
5688,73747,51176,41634,NULL,NULL,NULL
5689,73748,51176,41411,NULL,NULL,NULL
5690,73749,51176,41399,NULL,NULL,NULL
5691,73750,51177,42189,NULL,NULL,NULL
5692,73751,51177,41743,NULL,NULL,NULL
5693,73752,51177,41636,NULL,NULL,NULL
5694,73753,51177,42109,NULL,NULL,NULL
5695,73754,51178,42166,NULL,NULL,NULL
5696,73755,51178,42021,NULL,NULL,NULL
5697,73756,51178,41383,NULL,NULL,NULL
5698,73757,51179,41422,NULL,NULL,NULL
5699,73758,51179,41602,NULL,NULL,NULL
5700,73759,51179,42208,NULL,NULL,NULL
5701,73760,51179,41439,NULL,NULL,NULL
5702,73761,51180,41693,NULL,NULL,NULL
5703,73762,51180,42025,NULL,NULL,NULL
5704,73763,51180,42285,NULL,NULL,NULL
5705,73764,51181,41787,NULL,NULL,NULL
5706,73765,51181,41852,NULL,NULL,NULL
5707,73766,51181,42121,NULL,NULL,NULL
5708,73767,51181,41840,NULL,NULL,NULL
5709,73768,51181,42214,NULL,NULL,NULL
5710,73769,51181,41784,NULL,NULL,NULL
5711,73770,51181,41944,NULL,NULL,NULL
5712,73771,51181,41499,NULL,NULL,NULL
5713,73772,51182,42217,NULL,NULL,NULL
5714,73773,51182,42231,NULL,NULL,NULL
5715,73774,51182,41576,NULL,NULL,NULL
5716,73775,51182,41680,NULL,NULL,NULL
5717,73776,51182,41911,NULL,NULL,NULL
5718,73777,51182,41763,NULL,NULL,NULL
5719,73778,51182,41803,NULL,NULL,NULL
5720,73779,51183,41569,NULL,NULL,NULL
5721,73780,51183,42086,NULL,NULL,NULL
5722,73781,51183,41503,NULL,NULL,NULL
5723,73782,51183,41561,NULL,NULL,NULL
5724,73783,51183,41774,NULL,NULL,NULL
5725,73784,51183,42152,NULL,NULL,NULL
5726,73785,51184,41679,NULL,NULL,NULL
5727,73786,51184,41969,NULL,NULL,NULL
5728,73787,51184,41760,NULL,NULL,NULL
5729,73788,51184,42171,NULL,NULL,NULL
5730,73789,51184,41826,NULL,NULL,NULL
5731,73790,51184,42234,NULL,NULL,NULL
5732,73791,51185,41960,NULL,NULL,NULL
5733,73792,51185,42228,NULL,NULL,NULL
5734,73793,51185,41482,NULL,NULL,NULL
5735,73794,51185,41874,NULL,NULL,NULL
5736,73795,51185,41502,NULL,NULL,NULL
5737,73796,51185,42190,NULL,NULL,NULL
5738,73797,51185,41794,NULL,NULL,NULL
5739,73798,51185,42294,NULL,NULL,NULL
5740,73799,51185,42131,NULL,NULL,NULL
5741,73800,51186,42031,NULL,NULL,NULL
5742,73801,51186,42177,NULL,NULL,NULL
5743,73802,51186,41903,NULL,NULL,NULL
5744,73803,51186,41737,NULL,NULL,NULL
5745,73804,51186,41575,NULL,NULL,NULL
5746,73805,51187,41673,NULL,NULL,NULL
5747,73806,51187,42122,NULL,NULL,NULL
5748,73807,51187,42250,NULL,NULL,NULL
5749,73808,51187,41751,NULL,NULL,NULL
5750,73809,51188,41671,NULL,NULL,NULL
5751,73810,51188,42144,NULL,NULL,NULL
5752,73811,51188,41512,NULL,NULL,NULL
5753,73812,51188,41438,NULL,NULL,NULL
5754,73813,51188,42180,NULL,NULL,NULL
5755,73814,51188,41859,NULL,NULL,NULL
5756,73815,51189,42264,NULL,NULL,NULL
5757,73816,51189,41786,NULL,NULL,NULL
5758,73817,51189,41984,NULL,NULL,NULL
5759,73818,51189,41813,NULL,NULL,NULL
5760,73819,51189,42137,NULL,NULL,NULL
5761,73820,51189,42059,NULL,NULL,NULL
5762,73821,51189,41853,NULL,NULL,NULL
5763,73822,51189,41625,NULL,NULL,NULL
5764,73823,51190,42192,NULL,NULL,NULL
5765,73824,51191,41446,NULL,NULL,NULL
5766,73825,51191,41570,NULL,NULL,NULL
5767,73826,51191,41765,NULL,NULL,NULL
5768,73827,51191,42046,NULL,NULL,NULL
5769,73828,51191,41413,NULL,NULL,NULL
5770,73829,51191,41623,NULL,NULL,NULL
5771,73830,51191,41824,NULL,NULL,NULL
5772,73831,51191,42181,NULL,NULL,NULL
5773,73832,51193,42519,NULL,NULL,NULL
5774,73833,51196,42816,NULL,NULL,NULL
5775,73834,51196,42793,NULL,NULL,NULL
5776,73835,51196,42584,NULL,NULL,NULL
5777,73836,51196,42470,NULL,NULL,NULL
5778,73837,51197,42749,NULL,NULL,NULL
5779,73838,51197,42459,NULL,NULL,NULL
5780,73839,51197,42516,NULL,NULL,NULL
5781,73840,51197,42413,NULL,NULL,NULL
5782,73841,51197,42381,NULL,NULL,NULL
5783,73842,51198,42588,NULL,NULL,NULL
5784,73843,51198,42655,NULL,NULL,NULL
5785,73844,51198,42603,NULL,NULL,NULL
5786,73845,51199,42502,NULL,NULL,NULL
5787,73846,51199,42716,NULL,NULL,NULL
5788,73847,51200,42343,NULL,NULL,NULL
5789,73848,51200,42426,NULL,NULL,NULL
5790,73849,51200,42648,NULL,NULL,NULL
5791,73850,51201,42628,NULL,NULL,NULL
5792,73851,51201,42875,NULL,NULL,NULL
5793,73852,51203,42824,NULL,NULL,NULL
5794,73853,51203,42456,NULL,NULL,NULL
5795,73854,51203,42354,NULL,NULL,NULL
5796,73855,51203,42582,NULL,NULL,NULL
5797,73856,51203,42865,NULL,NULL,NULL
5798,73857,51203,42852,NULL,NULL,NULL
5799,73858,51203,42908,NULL,NULL,NULL
5800,73859,51204,42689,NULL,NULL,NULL
5801,73860,51204,42862,NULL,NULL,NULL
5802,73861,51204,42523,NULL,NULL,NULL
5803,73862,51204,42763,NULL,NULL,NULL
5804,73863,51204,42906,NULL,NULL,NULL
5805,73864,51204,42677,NULL,NULL,NULL
5806,73865,51204,42386,NULL,NULL,NULL
5807,73866,51205,42585,NULL,NULL,NULL
5808,73867,51205,42317,NULL,NULL,NULL
5809,73868,51205,42922,NULL,NULL,NULL
5810,73869,51205,42493,NULL,NULL,NULL
5811,73870,51205,42480,NULL,NULL,NULL
5812,73871,51205,42412,NULL,NULL,NULL
5813,73872,51205,1,NULL,NULL,NULL
5814,73873,51206,42357,NULL,NULL,NULL
5815,73874,51206,42757,NULL,NULL,NULL
5816,73875,51206,42903,NULL,NULL,NULL
5817,73876,51206,42374,NULL,NULL,NULL
5818,73877,51206,42352,NULL,NULL,NULL
5819,73878,51206,42941,NULL,NULL,NULL
5820,73879,51206,42713,NULL,NULL,NULL
5821,73880,51207,42346,NULL,NULL,NULL
5822,73881,51207,42764,NULL,NULL,NULL
5823,73882,51207,42904,NULL,NULL,NULL
5824,73883,51207,42632,NULL,NULL,NULL
5825,73884,51207,42702,NULL,NULL,NULL
5826,73885,51207,42775,NULL,NULL,NULL
5827,73886,51208,42377,NULL,NULL,NULL
5828,73887,51208,42599,NULL,NULL,NULL
5829,73888,51208,42405,NULL,NULL,NULL
5830,73889,51208,42586,NULL,NULL,NULL
5831,73890,51208,42481,NULL,NULL,NULL
5832,73891,51208,42423,NULL,NULL,NULL
5833,73892,51209,42939,NULL,NULL,NULL
5834,73893,51209,42409,NULL,NULL,NULL
5835,73894,51209,42726,NULL,NULL,NULL
5836,73895,51209,42618,NULL,NULL,NULL
5837,73896,51209,42636,NULL,NULL,NULL
5838,73897,51209,42781,NULL,NULL,NULL
5839,73898,51210,42434,NULL,NULL,NULL
5840,73899,51210,42322,NULL,NULL,NULL
5841,73900,51210,42473,NULL,NULL,NULL
5842,73901,51210,42699,NULL,NULL,NULL
5843,73902,51211,42830,NULL,NULL,NULL
5844,73903,51211,42596,NULL,NULL,NULL
5845,73904,51211,42512,NULL,NULL,NULL
5846,73905,51211,42616,NULL,NULL,NULL
5847,73906,51211,42874,NULL,NULL,NULL
5848,73907,51211,42431,NULL,NULL,NULL
5849,73908,51211,42454,NULL,NULL,NULL
5850,73909,51212,42583,NULL,NULL,NULL
5851,73910,51212,42733,NULL,NULL,NULL
5852,73911,51212,42918,NULL,NULL,NULL
5853,73912,51212,42542,NULL,NULL,NULL
5854,73913,51212,42626,NULL,NULL,NULL
5855,73914,51213,1,NULL,NULL,NULL
5856,73915,51213,42662,NULL,NULL,NULL
5857,73916,51213,42704,NULL,NULL,NULL
5858,73917,51213,42580,NULL,NULL,NULL
5859,73918,51213,42581,NULL,NULL,NULL
5860,73919,51213,42415,NULL,NULL,NULL
5861,73920,51213,42414,NULL,NULL,NULL
5862,73921,51213,42921,NULL,NULL,NULL
5863,73922,51213,42388,NULL,NULL,NULL
5864,73923,51213,42785,NULL,NULL,NULL
5865,73924,51214,42314,NULL,NULL,NULL
5866,73925,51214,42671,NULL,NULL,NULL
5867,73926,51214,42360,NULL,NULL,NULL
5868,73927,51214,42773,NULL,NULL,NULL
5869,73928,51214,42440,NULL,NULL,NULL
5870,73929,51214,42534,NULL,NULL,NULL
5871,73930,51214,42589,NULL,NULL,NULL
5872,73931,51214,42693,NULL,NULL,NULL
5873,73932,51214,42839,NULL,NULL,NULL
5874,73933,51215,42856,NULL,NULL,NULL
5875,73934,51215,42447,NULL,NULL,NULL
5876,73935,51215,42701,NULL,NULL,NULL
5877,73936,51215,42827,NULL,NULL,NULL
5878,73937,51215,42884,NULL,NULL,NULL
5879,73938,51215,42528,NULL,NULL,NULL
5880,73939,51216,42681,NULL,NULL,NULL
5881,73940,51216,42659,NULL,NULL,NULL
5882,73941,51217,42661,NULL,NULL,NULL
5883,73942,51217,42486,NULL,NULL,NULL
5884,73943,51217,42732,NULL,NULL,NULL
5885,73944,51217,42328,NULL,NULL,NULL
5886,73945,51217,42525,NULL,NULL,NULL
5887,73946,51217,42555,NULL,NULL,NULL
5888,73947,51218,1,NULL,NULL,NULL
5889,73948,51218,42740,NULL,NULL,NULL
5890,73949,51218,42672,NULL,NULL,NULL
5891,73950,51218,42670,NULL,NULL,NULL
5892,73951,51218,42861,NULL,NULL,NULL
5893,73952,51218,42452,NULL,NULL,NULL
5894,73953,51218,42430,NULL,NULL,NULL
5895,73954,51218,42942,NULL,NULL,NULL
5896,73955,51218,42475,NULL,NULL,NULL
5897,73956,51218,42913,NULL,NULL,NULL
5898,73957,51218,42932,NULL,NULL,NULL
5899,73958,51219,42461,NULL,NULL,NULL
5900,73959,51219,42747,NULL,NULL,NULL
5901,73960,51219,42944,NULL,NULL,NULL
5902,73961,51219,42416,NULL,NULL,NULL
5903,73962,51220,42395,NULL,NULL,NULL
5904,73963,51220,42627,NULL,NULL,NULL
5905,73964,51220,42349,NULL,NULL,NULL
5906,73965,51220,42612,NULL,NULL,NULL
5907,73966,51220,42809,NULL,NULL,NULL
5908,73967,51220,42375,NULL,NULL,NULL
5909,73968,51221,42855,NULL,NULL,NULL
5910,73969,51221,42676,NULL,NULL,NULL
5911,73970,51221,42485,NULL,NULL,NULL
5912,73971,51221,42562,NULL,NULL,NULL
5913,73972,51221,42647,NULL,NULL,NULL
5914,73973,51221,42871,NULL,NULL,NULL
5915,73974,51221,42788,NULL,NULL,NULL
5916,73975,51221,42554,NULL,NULL,NULL
5917,73976,51221,42799,NULL,NULL,NULL
5918,73977,51221,42898,NULL,NULL,NULL
5919,73978,51221,42762,NULL,NULL,NULL
5920,73979,51221,42544,NULL,NULL,NULL
5921,73980,51222,42710,NULL,NULL,NULL
5922,73981,51222,42607,NULL,NULL,NULL
5923,73982,51222,42768,NULL,NULL,NULL
5924,73983,51222,42930,NULL,NULL,NULL
5925,73984,51222,42339,NULL,NULL,NULL
5926,73985,51222,42365,NULL,NULL,NULL
5927,73986,51222,42700,NULL,NULL,NULL
5928,73987,51222,42866,NULL,NULL,NULL
5929,73988,51222,42778,NULL,NULL,NULL
5930,73989,51224,42396,NULL,NULL,NULL
5931,73990,51224,42315,NULL,NULL,NULL
5932,73991,51224,42919,NULL,NULL,NULL
5933,73992,51224,42868,NULL,NULL,NULL
5934,73993,51224,42664,NULL,NULL,NULL
5935,73994,51224,42883,NULL,NULL,NULL
5936,73995,51225,42840,NULL,NULL,NULL
5937,73996,51225,42499,NULL,NULL,NULL
5938,73997,51225,42408,NULL,NULL,NULL
5939,73998,51225,42945,NULL,NULL,NULL
5940,73999,51225,42915,NULL,NULL,NULL
5941,74000,51226,42605,NULL,NULL,NULL
5942,74001,51226,42342,NULL,NULL,NULL
5943,74002,51226,42686,NULL,NULL,NULL
5944,74003,51226,42320,NULL,NULL,NULL
5945,74004,51226,42527,NULL,NULL,NULL
5946,74005,51227,42688,NULL,NULL,NULL
5947,74006,51227,42333,NULL,NULL,NULL
5948,74007,51228,42522,NULL,NULL,NULL
5949,74008,51228,42543,NULL,NULL,NULL
5950,74009,51228,42536,NULL,NULL,NULL
5951,74010,51228,42344,NULL,NULL,NULL
5952,74011,51228,42428,NULL,NULL,NULL
5953,74012,51228,42326,NULL,NULL,NULL
5954,74013,51228,42592,NULL,NULL,NULL
5955,74014,51229,42306,NULL,NULL,NULL
5956,74015,51229,42518,NULL,NULL,NULL
5957,74016,51229,42946,NULL,NULL,NULL
5958,74017,51229,42617,NULL,NULL,NULL
5959,74018,51229,42880,NULL,NULL,NULL
5960,74019,51229,42466,NULL,NULL,NULL
5961,74020,51229,42901,NULL,NULL,NULL
5962,74021,51230,42623,NULL,NULL,NULL
5963,74022,51230,42613,NULL,NULL,NULL
5964,74023,51230,42564,NULL,NULL,NULL
5965,74024,51230,42736,NULL,NULL,NULL
5966,74025,51230,42620,NULL,NULL,NULL
5967,74026,51230,42362,NULL,NULL,NULL
5968,74027,51230,42356,NULL,NULL,NULL
5969,74028,51230,42514,NULL,NULL,NULL
