08GC1215_010s,08GC1215_010,08GC1215,08GC12,1851_1_2_2_10G_30504A,NULL,1851_1_2_2_10G_30504A_0408B,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2007_024,NULL,NULL
08GC1215_020s,08GC1215_020,08GC1215,08GC12,1851_1_2_2_10G_30504A,NULL,1851_1_2_2_10G_30504A_0409D,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2007_024,NULL,NULL
08GC1216_003s,08GC1216_003,08GC1216,08GC12,1851_1_2_2_10G_30506C,NULL,1851_1_2_2_10G_30506C_0410C,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2007_042,NULL,NULL
08GC1216_005s,08GC1216_005,08GC1216,08GC12,1851_1_2_2_10G_30506C,NULL,1851_1_2_2_10G_30506C_0410E,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2007_042,NULL,NULL
08GC1216_022s,08GC1216_022,08GC1216,08GC12,1851_1_2_2_10G_30506C,NULL,1851_1_2_2_10G_30506C_0412F,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2007_042,NULL,NULL
08GC1217_001s,08GC1217_001,08GC1217,08GC12,1851_1_2_2_11C_30807C,NULL,1851_1_2_2_11C_30807C_0501A,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2009_071,NULL,NULL
08GC1217_004s,08GC1217_004,08GC1217,08GC12,1851_1_2_2_11C_30807C,NULL,1851_1_2_2_11C_30807C_0501D,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2009_071,NULL,NULL
08GC1217_008s,08GC1217_008,08GC1217,08GC12,1851_1_2_2_11C_30807C,NULL,1851_1_2_2_11C_30807C_0501H,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2009_071,NULL,NULL
08GC1217_010s,08GC1217_010,08GC1217,08GC12,1851_1_2_2_11C_30807C,NULL,1851_1_2_2_11C_30807C_0502B,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2009_071,NULL,NULL
08GC1218_004s,08GC1218_004,08GC1218,08GC12,1851_1_2_2_11C_30810D,NULL,1851_1_2_2_11C_30810D_0504D,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2009_096,NULL,NULL
08GC1218_016s,08GC1218_016,08GC1218,08GC12,1851_1_2_2_11C_30810D,NULL,1851_1_2_2_11C_30810D_0505H,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2009_096,NULL,NULL
08GC1218_018s,08GC1218_018,08GC1218,08GC12,1851_1_2_2_11C_30810D,NULL,1851_1_2_2_11C_30810D_0506B,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2009_096,NULL,NULL
08GC1219_002s,08GC1219_002,08GC1219,08GC12,1851_1_2_2_11H_31007C,NULL,1851_1_2_2_11H_31007C_0507B,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2012_080,NULL,NULL
08GC1219_005s,08GC1219_005,08GC1219,08GC12,1851_1_2_2_11H_31007C,NULL,1851_1_2_2_11H_31007C_0507E,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2012_080,NULL,NULL
08GC1219_006s,08GC1219_006,08GC1219,08GC12,1851_1_2_2_11H_31007C,NULL,1851_1_2_2_11H_31007C_0507F,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2012_080,NULL,NULL
08GC1219_014s,08GC1219_014,08GC1219,08GC12,1851_1_2_2_11H_31007C,NULL,1851_1_2_2_11H_31007C_0508F,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2012_080,NULL,NULL
08GC1219_022s,08GC1219_022,08GC1219,08GC12,1851_1_2_2_11H_31007C,NULL,1851_1_2_2_11H_31007C_0509F,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2012_080,NULL,NULL
08GC1220_010s,08GC1220_010,08GC1220,08GC12,1851_1_2_2_04F_30108E,NULL,1851_1_2_2_04F_30108E_0511B,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2003_052,NULL,NULL
08GC1220_011s,08GC1220_011,08GC1220,08GC12,1851_1_2_2_04F_30108E,NULL,1851_1_2_2_04F_30108E_0511C,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2003_052,NULL,NULL
08GC1220_014s,08GC1220_014,08GC1220,08GC12,1851_1_2_2_04F_30108E,NULL,1851_1_2_2_04F_30108E_0511F,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2003_052,NULL,NULL
08GC1220_015s,08GC1220_015,08GC1220,08GC12,1851_1_2_2_04F_30108E,NULL,1851_1_2_2_04F_30108E_0511G,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2003_052,NULL,NULL
08GC1221_012s,08GC1221_012,08GC1221,08GC12,1851_1_2_2_10G_30511G,NULL,1851_1_2_2_10G_30511G_0602D,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2007_086,NULL,NULL
08GC1221_016s,08GC1221_016,08GC1221,08GC12,1851_1_2_2_10G_30511G,NULL,1851_1_2_2_10G_30511G_0602H,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2007_086,NULL,NULL
08GC1222_003s,08GC1222_003,08GC1222,08GC12,1851_1_2_2_10G_30602F,NULL,1851_1_2_2_10G_30602F_0604C,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2007_109,NULL,NULL
08GC1222_004s,08GC1222_004,08GC1222,08GC12,1851_1_2_2_10G_30602F,NULL,1851_1_2_2_10G_30602F_0604D,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2007_109,NULL,NULL
08GC1222_008s,08GC1222_008,08GC1222,08GC12,1851_1_2_2_10G_30602F,NULL,1851_1_2_2_10G_30602F_0604H,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2007_109,NULL,NULL
08GC1222_012s,08GC1222_012,08GC1222,08GC12,1851_1_2_2_10G_30602F,NULL,1851_1_2_2_10G_30602F_0605D,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2007_109,NULL,NULL
08GC1222_015s,08GC1222_015,08GC1222,08GC12,1851_1_2_2_10G_30602F,NULL,1851_1_2_2_10G_30602F_0605G,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2007_109,NULL,NULL
08GC1223_018s,08GC1223_018,08GC1223,08GC12,1851_1_2_2_10H_30608E,NULL,1851_1_2_2_10H_30608E_0609B,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2008_044,NULL,NULL
08GC1223_022s,08GC1223_022,08GC1223,08GC12,1851_1_2_2_10H_30608E,NULL,1851_1_2_2_10H_30608E_0609F,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2008_044,NULL,NULL
08GC1224_007s,08GC1224_007,08GC1224,08GC12,1851_1_2_2_11C_30808D,NULL,1851_1_2_2_11C_30808D_0610G,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2009_080,NULL,NULL
08GC1224_009s,08GC1224_009,08GC1224,08GC12,1851_1_2_2_11C_30808D,NULL,1851_1_2_2_11C_30808D_0611A,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2009_080,NULL,NULL
08GC1224_013s,08GC1224_013,08GC1224,08GC12,1851_1_2_2_11C_30808D,NULL,1851_1_2_2_11C_30808D_0611E,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2009_080,NULL,NULL
08GC1224_022s,08GC1224_022,08GC1224,08GC12,1851_1_2_2_11C_30808D,NULL,1851_1_2_2_11C_30808D_0612F,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2009_080,NULL,NULL
08GC1224_024s,08GC1224_024,08GC1224,08GC12,1851_1_2_2_11C_30808D,NULL,1851_1_2_2_11C_30808D_0612H,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2009_080,NULL,NULL
08GC1225_001s,08GC1225_001,08GC1225,08GC12,1851_1_2_2_11H_31009B,NULL,1851_1_2_2_11H_31009B_0701A,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2012_095,NULL,NULL
08GC1225_006s,08GC1225_006,08GC1225,08GC12,1851_1_2_2_11H_31009B,NULL,1851_1_2_2_11H_31009B_0701F,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2012_095,NULL,NULL
08GC1225_007s,08GC1225_007,08GC1225,08GC12,1851_1_2_2_11H_31009B,NULL,1851_1_2_2_11H_31009B_0701G,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2012_095,NULL,NULL
08GC1225_017s,08GC1225_017,08GC1225,08GC12,1851_1_2_2_11H_31009B,NULL,1851_1_2_2_11H_31009B_0703A,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2012_095,NULL,NULL
08GC1226_011s,08GC1226_011,08GC1226,08GC12,1851_1_2_2_12D_31106H,NULL,1851_1_2_2_12D_31106H_0705C,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2013_072,NULL,NULL
08GC1226_016s,08GC1226_016,08GC1226,08GC12,1851_1_2_2_12D_31106H,NULL,1851_1_2_2_12D_31106H_0705H,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2013_072,NULL,NULL
08GC1227_001s,08GC1227_001,08GC1227,08GC12,1851_1_2_2_10G_30601D,NULL,1851_1_2_2_10G_30601D_0707A,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2007_099,NULL,NULL
08GC1227_007s,08GC1227_007,08GC1227,08GC12,1851_1_2_2_10G_30601D,NULL,1851_1_2_2_10G_30601D_0707G,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2007_099,NULL,NULL
08GC1228_001s,08GC1228_001,08GC1228,08GC12,1851_1_2_2_04F_0304C_20210A,NULL,1851_1_2_2_04F_0304C_20210A_0708A,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08GC05,NULL,NULL
08GC1228_007s,08GC1228_007,08GC1228,08GC12,1851_1_2_2_04F_0304C_20210A,NULL,1851_1_2_2_04F_0304C_20210A_0708G,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08GC05,NULL,NULL
08GC1229_007s,08GC1229_007,08GC1229,08GC12,1851_1_2_2_04F_30109H,NULL,1851_1_2_2_04F_30109H_0709G,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2003_063,NULL,NULL
08GC1229_011s,08GC1229_011,08GC1229,08GC12,1851_1_2_2_04F_30109H,NULL,1851_1_2_2_04F_30109H_0710C,self,NULL,NULL,NULL,S11 x DK888 HIFs,NULL,2,NULL,qEt8.06 recombinants; plant source: 08CF2003_063,NULL,NULL
