12TN2142,NULL,12TN,NULL,NULL,10CH0179_003s,NULL,19,22,6,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2143,NULL,12TN,NULL,NULL,102b73,NULL,19,23,6,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2144,NULL,12TN,NULL,NULL,102tx303,NULL,19,24,6,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2145,NULL,12TN,NULL,NULL,10TN2477_001s,NULL,14,1,1,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2146,NULL,12TN,NULL,NULL,purple,NULL,14,2,1,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2147,NULL,12TN,NULL,NULL,marker,NULL,14,3,1,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2148,NULL,12TN,NULL,NULL,09PR0057_001s,NULL,14,4,1,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2149,NULL,12TN,NULL,NULL,10CH0066_005s,NULL,14,5,1,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2150,NULL,12TN,NULL,NULL,10CH0116_001s,NULL,14,6,1,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2151,NULL,12TN,NULL,NULL,10TN2245_001s,NULL,14,7,1,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2152,NULL,12TN,NULL,NULL,10CH0214_009s,NULL,14,8,1,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2153,NULL,12TN,NULL,NULL,10CH0078_004s,NULL,14,9,1,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2154,NULL,12TN,NULL,NULL,10CH0069_005s,NULL,14,10,1,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2155,NULL,12TN,NULL,NULL,10TN2047_001s,NULL,14,11,1,2,12,NULL,NULL,NULL,nlb fixed row,34
12TN2156,NULL,12TN,NULL,NULL,11TN2156_001s,NULL,14,12,1,2,12,NULL,NULL,NULL,nlb fixed row,34
