Current_barcode,Timestamp_barcode,Weight (g),Pedigree,Row,Year,Person,Cross Type,Ear Num,Source State,Source Name,Source Year,Source Row,Population,NewStorageBox,Date Entered,Entered By,Entered Initials,Range,Purpose,Male_parent_name,male_parent_id,notes
11PR0444_007,20140801140030,25,(B73*CML333)S10,444,2011,jaci_benson,Self,7,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0444_008,20140801140031,26,(B73*CML333)S10,444,2011,jaci_benson,Self,8,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0445_001,20140801140032,57,(B73*CML333)S10,445,2011,jaci_benson,Self,1,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0445_002,20140801140033,55,(B73*CML333)S10,445,2011,jaci_benson,Self,2,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0445_003,20140801140034,40,(B73*CML333)S10,445,2011,jaci_benson,Self,3,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0445_004,20140801140035,38,(B73*CML333)S10,445,2011,jaci_benson,Self,4,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0446_001,20140801140036,54,(B73*CML333)S10,446,2011,jaci_benson,Self,1,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0446_002,20140801140037,37,(B73*CML333)S10,446,2011,jaci_benson,Self,2,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0446_003,20140801140038,48,(B73*CML333)S10,446,2011,jaci_benson,Self,3,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0447_001,20140801140039,54,(B73*CML333)S10,447,2011,jaci_benson,Self,1,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0447_002,20140801140040,40,(B73*CML333)S10,447,2011,jaci_benson,Self,2,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0447_003,20140801140041,36,(B73*CML333)S10,447,2011,jaci_benson,Self,3,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0447_004,20140801140042,37,(B73*CML333)S10,447,2011,jaci_benson,Self,4,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0447_005,20140801140043,23,(B73*CML333)S10,447,2011,jaci_benson,Self,5,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0447_006,20140801140044,23,(B73*CML333)S10,447,2011,jaci_benson,Self,6,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0448_001,20140801140045,62,(B73*CML333)S10,448,2011,jaci_benson,Self,1,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0448_002,20140801140046,45,(B73*CML333)S10,448,2011,jaci_benson,Self,2,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0448_003,20140801140047,41,(B73*CML333)S10,448,2011,jaci_benson,Self,3,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0448_004,20140801140048,36,(B73*CML333)S10,448,2011,jaci_benson,Self,4,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0448_005,20140801140049,39,(B73*CML333)S10,448,2011,jaci_benson,Self,5,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0448_006,20140801140050,38,(B73*CML333)S10,448,2011,jaci_benson,Self,6,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0448_007,20140801140051,26,(B73*CML333)S10,448,2011,jaci_benson,Self,7,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0449_001,20140801140052,44,(B73*CML333)S10,449,2011,jaci_benson,Self,1,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0449_002,20140801140053,30,(B73*CML333)S10,449,2011,jaci_benson,Self,2,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0449_003,20140801140054,40,(B73*CML333)S10,449,2011,jaci_benson,Self,3,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0450_001,20140801140055,46,(B73*CML333)S10,450,2011,jaci_benson,Self,1,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0450_002,20140801140056,43,(B73*CML333)S10,450,2011,jaci_benson,Self,2,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0450_004,20140801140057,18,(B73*CML333)S10,450,2011,jaci_benson,Self,4,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0450_005,20140801140058,49,(B73*CML333)S10,450,2011,jaci_benson,Self,5,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0450_006,20140801140059,41,(B73*CML333)S10,450,2011,jaci_benson,Self,6,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0450_007,20140801140100,26,(B73*CML333)S10,450,2011,jaci_benson,Self,7,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0450_008,20140801140101,36,(B73*CML333)S10,450,2011,jaci_benson,Self,8,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0451_001,20140801140102,47,(B73*CML333)S10,451,2011,jaci_benson,Self,1,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0451_002,20140801140103,35,(B73*CML333)S10,451,2011,jaci_benson,Self,2,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0451_003,20140801140104,39,(B73*CML333)S10,451,2011,jaci_benson,Self,3,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0451_004,20140801140105,31,(B73*CML333)S10,451,2011,jaci_benson,Self,4,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0451_005,20140801140106,22,(B73*CML333)S10,451,2011,jaci_benson,Self,5,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0451_006,20140801140107,7,(B73*CML333)S10,451,2011,jaci_benson,Self,6,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0451_007,20140801140108,34,(B73*CML333)S10,451,2011,jaci_benson,Self,7,NULL,NULL,,,,11PR_Box006,7/11/2014,Astra Hwang,AH,,,,,
11PR0360_001s,20140801140109,52,(B73xCML228)S9,360,2011,jaci_benson,Self,1,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0360_002s,20140801140110,39,(B73xCML228)S9,360,2011,jaci_benson,Self,2,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0360_003s,20140801140111,48,(B73xCML228)S9,360,2011,jaci_benson,Self,3,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0360_004s,20140801140112,29,(B73xCML228)S9,360,2011,jaci_benson,Self,4,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0360_005s,20140801140113,27,(B73xCML228)S9,360,2011,jaci_benson,Self,5,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0361_001s,20140801140114,45,(B73xCML228)S9,361,2011,jaci_benson,Self,1,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0361_002s,20140801140115,34,(B73xCML228)S9,361,2011,jaci_benson,Self,2,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0361_003s,20140801140116,30,(B73xCML228)S9,361,2011,jaci_benson,Self,3,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0361_004s,20140801140117,35,(B73xCML228)S9,361,2011,jaci_benson,Self,4,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0361_005s,20140801140118,32,(B73xCML228)S9,361,2011,jaci_benson,Self,5,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0361_006s,20140801140119,19,(B73xCML228)S9,361,2011,jaci_benson,Self,6,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0361_007s,20140801140120,10,(B73xCML228)S9,361,2011,jaci_benson,Self,7,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0362_001s,20140801140121,67,(B73xCML228)S9,362,2011,jaci_benson,Self,1,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0362_002s,20140801140122,29,(B73xCML228)S9,362,2011,jaci_benson,Self,2,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0362_003s,20140801140123,8,(B73xCML228)S9,362,2011,jaci_benson,Self,3,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0362_004s,20140801140124,6,(B73xCML228)S9,362,2011,jaci_benson,Self,4,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0362_005s,20140801140125,5,(B73xCML228)S9,362,2011,jaci_benson,Self,5,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0363_001s,20140801140126,44,(B73xCML228)S9,363,2011,jaci_benson,Self,1,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0363_002s,20140801140127,41,(B73xCML228)S9,363,2011,jaci_benson,Self,2,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0363_003s,20140801140128,40,(B73xCML228)S9,363,2011,jaci_benson,Self,3,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0363_004s,20140801140129,38,(B73xCML228)S9,363,2011,jaci_benson,Self,4,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0363_005s,20140801140130,35,(B73xCML228)S9,363,2011,jaci_benson,Self,5,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0363_006s,20140801140131,19,(B73xCML228)S9,363,2011,jaci_benson,Self,6,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0363_007s,20140801140132,27,(B73xCML228)S9,363,2011,jaci_benson,Self,7,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0363_008s,20140801140133,15,(B73xCML228)S9,363,2011,jaci_benson,Self,8,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0364_001s,20140801140134,29,(B73xCML228)S9,364,2011,jaci_benson,Self,1,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0364_002s,20140801140135,30,(B73xCML228)S9,364,2011,jaci_benson,Self,2,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0364_003s,20140801140136,28,(B73xCML228)S9,364,2011,jaci_benson,Self,3,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0364_004s,20140801140137,12,(B73xCML228)S9,364,2011,jaci_benson,Self,4,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0364_005s,20140801140138,17,(B73xCML228)S9,364,2011,jaci_benson,Self,5,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0364_006s,20140801140139,21,(B73xCML228)S9,364,2011,jaci_benson,Self,6,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0365_001s,20140801140140,54,(B73xCML228)S9,365,2011,jaci_benson,Self,1,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0365_002s,20140801140141,50,(B73xCML228)S9,365,2011,jaci_benson,Self,2,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0365_003s,20140801140142,31,(B73xCML228)S9,365,2011,jaci_benson,Self,3,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0365_004s,20140801140143,20,(B73xCML228)S9,365,2011,jaci_benson,Self,4,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0365_005s,20140801140144,13,(B73xCML228)S9,365,2011,jaci_benson,Self,5,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0365_006s,20140801140145,12,(B73xCML228)S9,365,2011,jaci_benson,Self,6,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0365_007s,20140801140146,13,(B73xCML228)S9,365,2011,jaci_benson,Self,7,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0365_008s,20140801140147,8,(B73xCML228)S9,365,2011,jaci_benson,Self,8,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0366_001s,20140801140148,37,(B73xCML228)S8,366,2011,jaci_benson,Self,1,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0366_002s,20140801140149,20,(B73xCML228)S8,366,2011,jaci_benson,Self,2,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0366_003s,20140801140150,21,(B73xCML228)S8,366,2011,jaci_benson,Self,3,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0366_004s,20140801140151,23,(B73xCML228)S8,366,2011,jaci_benson,Self,4,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0366_005s,20140801140152,31,(B73xCML228)S8,366,2011,jaci_benson,Self,5,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0366_006s,20140801140153,21,(B73xCML228)S8,366,2011,jaci_benson,Self,6,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0366_007s,20140801140154,7,(B73xCML228)S8,366,2011,jaci_benson,Self,7,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0366_008s,20140801140155,5,(B73xCML228)S8,366,2011,jaci_benson,Self,8,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0367_001s,20140801140156,49,(B73xCML228)S8,367,2011,jaci_benson,Self,1,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0367_002s,20140801140157,39,(B73xCML228)S8,367,2011,jaci_benson,Self,2,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0367_003s,20140801140158,16,(B73xCML228)S8,367,2011,jaci_benson,Self,3,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0367_004s,20140801140159,12,(B73xCML228)S8,367,2011,jaci_benson,Self,4,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0367_005s,20140801140200,16,(B73xCML228)S8,367,2011,jaci_benson,Self,5,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0367_006s,20140801140201,9,(B73xCML228)S8,367,2011,jaci_benson,Self,6,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0368_001s,20140801140202,56,(B73xCML228)S8,368,2011,jaci_benson,Self,1,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0368_002s,20140801140203,52,(B73xCML228)S8,368,2011,jaci_benson,Self,2,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0368_003s,20140801140204,30,(B73xCML228)S8,368,2011,jaci_benson,Self,3,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0368_004s,20140801140205,28,(B73xCML228)S8,368,2011,jaci_benson,Self,4,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0368_005s,20140801140206,24,(B73xCML228)S8,368,2011,jaci_benson,Self,5,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0368_006s,20140801140207,31,(B73xCML228)S8,368,2011,jaci_benson,Self,6,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0368_007s,20140801140208,19,(B73xCML228)S8,368,2011,jaci_benson,Self,7,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0369_001s,20140801140209,54,(B73xCML228)S8,369,2011,jaci_benson,Self,1,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0369_002s,20140801140210,41,(B73xCML228)S8,369,2011,jaci_benson,Self,2,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0369_003s,20140801140211,20,(B73xCML228)S8,369,2011,jaci_benson,Self,3,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0370_001s,20140801140212,38,(B73xCML228)S8,370,2011,jaci_benson,Self,1,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0370_002s,20140801140213,37,(B73xCML228)S8,370,2011,jaci_benson,Self,2,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0370_008s,20140801140214,20,(B73xCML228)S8,370,2011,jaci_benson,Self,3,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0370_004s,20140801140215,21,(B73xCML228)S8,370,2011,jaci_benson,Self,4,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0370_005s,20140801140216,16,(B73xCML228)S8,370,2011,jaci_benson,Self,5,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0370_006s,20140801140217,11,(B73xCML228)S8,370,2011,jaci_benson,Self,6,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0370_007s,20140801140218,14,(B73xCML228)S8,370,2011,jaci_benson,Self,7,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0370_008s,20140801140219,8,(B73xCML228)S8,370,2011,jaci_benson,Self,8,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0371_001s,20140801140220,49,(B73xCML228)S8,371,2011,jaci_benson,Self,1,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0371_002s,20140801140221,51,(B73xCML228)S8,371,2011,jaci_benson,Self,2,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0371_003s,20140801140222,34,(B73xCML228)S8,371,2011,jaci_benson,Self,3,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0371_004s,20140801140223,33,(B73xCML228)S8,371,2011,jaci_benson,Self,4,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0371_005s,20140801140224,33,(B73xCML228)S8,371,2011,jaci_benson,Self,5,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0371_006s,20140801140225,7,(B73xCML228)S8,371,2011,jaci_benson,Self,6,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0372_001s,20140801140226,42,(B73xCML228)S8,372,2011,jaci_benson,Self,1,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0372_002s,20140801140227,43,(B73xCML228)S9,372,2011,jaci_benson,Self,2,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0372_003s,20140801140228,29,(B73xCML228)S9,372,2011,jaci_benson,Self,3,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0372_004s,20140801140229,23,(B73xCML228)S9,372,2011,jaci_benson,Self,4,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0372_005s,20140801140230,22,(B73xCML228)S9,372,2011,jaci_benson,Self,5,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0372_006s,20140801140231,24,(B73xCML228)S9,372,2011,jaci_benson,Self,6,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0372_007s,20140801140232,13,(B73xCML228)S9,372,2011,jaci_benson,Self,7,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0372_008s,20140801140233,15,(B73xCML228)S9,372,2011,jaci_benson,Self,8,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0373_001s,20140801140234,25,(B73xCML228)S9,373,2011,jaci_benson,Self,1,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0373_002s,20140801140235,11,(B73xCML228)S9,373,2011,jaci_benson,Self,2,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0373_003s,20140801140236,18,(B73xCML228)S9,373,2011,jaci_benson,Self,3,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0373_004s,20140801140237,7,(B73xCML228)S9,373,2011,jaci_benson,Self,4,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0373_005s,20140801140238,7,(B73xCML228)S9,373,2011,jaci_benson,Self,5,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0374_001s,20140801140239,36,(B73xCML228)S9,374,2011,jaci_benson,Self,1,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0374_002s,20140801140240,26,(B73xCML228)S9,374,2011,jaci_benson,Self,2,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0375_001s,20140801140241,56,(B73xCML228)S9,375,2011,jaci_benson,Self,1,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0375_002s,20140801140242,30,(B73xCML228)S9,375,2011,jaci_benson,Self,2,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0375_003s,20140801140243,36,(B73xCML228)S9,375,2011,jaci_benson,Self,3,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0375_004s,20140801140244,24,(B73xCML228)S9,375,2011,jaci_benson,Self,4,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0375_005s,20140801140245,24,(B73xCML228)S9,375,2011,jaci_benson,Self,5,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0375_006s,20140801140246,14,(B73xCML228)S9,375,2011,jaci_benson,Self,6,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0376_001s,20140801140247,23,(B73xCML228)S9,376,2011,jaci_benson,Self,1,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0376_002s,20140801140248,24,(B73xCML228)S9,376,2011,jaci_benson,Self,2,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0376_003s,20140801140249,17,(B73xCML228)S9,376,2011,jaci_benson,Self,3,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0377_001s,20140801140250,37,(B73xCML228)S9,377,2011,jaci_benson,Self,1,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0377_002s,20140801140251,31,(B73xCML228)S9,377,2011,jaci_benson,Self,2,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0377_003s,20140801140252,34,(B73xCML228)S9,377,2011,jaci_benson,Self,3,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0377_004s,20140801140253,18,(B73xCML228)S9,377,2011,jaci_benson,Self,4,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0377_005s,20140801140254,19,(B73xCML228)S9,377,2011,jaci_benson,Self,5,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0378_001s,20140801140255,17,(B73xCML228)S8,378,2011,jaci_benson,Self,1,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0378_002s,20140801140256,8,(B73xCML228)S8,378,2011,jaci_benson,Self,2,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0379_001s,20140801140257,51,(B73xCML228)S8,379,2011,jaci_benson,Self,1,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0379_002s,20140801140258,47,(B73xCML228)S8,379,2011,jaci_benson,Self,2,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0379_003s,20140801140259,45,(B73xCML228)S8,379,2011,jaci_benson,Self,3,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0379_004s,20140801140300,14,(B73xCML228)S8,379,2011,jaci_benson,Self,4,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0379_005s,20140801140301,13,(B73xCML228)S8,379,2011,jaci_benson,Self,5,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0379_006s,20140801140302,5,(B73xCML228)S8,379,2011,jaci_benson,Self,6,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
11PR0379_007s,20140801140303,5,(B73xCML228)S8,379,2011,jaci_benson,Self,7,NULL,NULL,,,,11PR_Box004,7/11/2014,"Amanda S, Astra H",AS,,,,,
