11TR2103,NULL,11TR,(09TF2098_016s)S2,NULL,10CH0161_001s,NULL,M5,NULL,4,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2104,NULL,11TR,(09TF2195_002s)S2,NULL,10CH0263_002s,NULL,M5,NULL,4,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2105,NULL,11TR,(09TF2197_009s)S2,NULL,10CH0265_004s,NULL,M5,NULL,4,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2106,NULL,11TR,(09TF2214_001s)S2,NULL,10CH0283_002s,NULL,M5,NULL,4,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2107,NULL,11TR,(09TF2047_012s)S2,NULL,10CH0080_002s,NULL,M5,NULL,4,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2108,NULL,11TR,(09TF2034_006s)S2,NULL,10CH0071_004s,NULL,M5,NULL,4,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2109,NULL,11TR,(09TF2202_010s)S2,NULL,10CH0271_004s,NULL,M5,NULL,1,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2110,NULL,11TR,(09TF2090_003s)S2,NULL,10CH0146_004s,NULL,M5,NULL,1,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2111,NULL,11TR,(09TF2083_008s)S2,NULL,10CH0134_004s,NULL,M5,NULL,1,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2112,NULL,11TR,(09TF2080_005s)S2,NULL,10CH0127_001s,NULL,M5,NULL,1,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2113,1.02b73,11TR,(09TF2016_010s)S2,NULL,10CH0064_001s,NULL,M5,NULL,1,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2114,B73,11TR,NULL,NULL,10TI0013_001s,NULL,M5,NULL,1,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2115,NULL,11TR,(09TF2117_010s)S2,NULL,10CH0193_006s,NULL,M5,NULL,1,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2116,NULL,11TR,(09TF2182_006s)S2,NULL,10CH0243_002s,NULL,M5,NULL,1,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2117,NULL,11TR,(09TF2048_011s)S2,NULL,10CH0081_004s,NULL,M5,NULL,1,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2118,NULL,11TR,(09TF2078_011s)S2,NULL,10CH0125_001s,NULL,M5,NULL,1,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2119,NULL,11TR,(09TF2208_006s)S2,NULL,10CH0277_003s,NULL,M5,NULL,1,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2120,NULL,11TR,(09TF2132_011s)S2,NULL,10CH0209_001s,NULL,M5,NULL,1,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2121,NULL,11TR,(09TF2127_006s)S2,NULL,10CH0198_004s,NULL,M5,NULL,1,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2122,NULL,11TR,(09TF2068_013s)S2,NULL,10CH0108_005s,NULL,M5,NULL,1,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2123,1.02tx303,11TR,(09TF2002_006s)S2,NULL,10CH0061_004s,NULL,M5,NULL,1,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2124,1.02tx303,11TR,(09TF2002_006s)S2,NULL,10CH0061_004s,NULL,M5,NULL,3,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2125,NULL,11TR,(09TF2189_010s)S2,NULL,10CH0256_008s,NULL,M5,NULL,3,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2126,NULL,11TR,(09TF2074_003s)S2,NULL,10CH0119_007s,NULL,M5,NULL,3,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2127,NULL,11TR,(09TF2152_003s)S2,NULL,10CH0222_002s,NULL,M5,NULL,3,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2128,NULL,11TR,(09TF2115_014s)S2,NULL,10CH0189_002s,NULL,M5,NULL,3,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2129,1.02b73,11TR,(09TF2016_010s)S2,NULL,10CH0064_001s,NULL,M5,NULL,3,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2130,NULL,11TR,(09TF2187_011s)S2,NULL,10CH0253_002s,NULL,M5,NULL,3,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2131,NULL,11TR,(09TF2012_010s)S2,NULL,10CH0063_001s,NULL,M5,NULL,3,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2132,NULL,11TR,(09TF2212_001s)S2,NULL,10CH0280_004s,NULL,M5,NULL,3,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2133,B73,11TR,NULL,NULL,10TI0013_001s,NULL,M5,NULL,3,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2134,NULL,11TR,(09TF2115_009s)S2,NULL,10CH0188_002s,NULL,M5,NULL,3,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2135,NULL,11TR,(09TF2231_001s)S2,NULL,10CH0301_004s,NULL,M5,NULL,3,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2136,NULL,11TR,(09TF2090_008s)S2,NULL,10CH0147_001s,NULL,M5,NULL,3,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2137,NULL,11TR,(09TF2065_001s)S2,NULL,10CH0099_005s,NULL,M5,NULL,3,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2138,NULL,11TR,(09TF2095_006s)S2,NULL,10CH0154_002s,NULL,M5,NULL,3,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2139,NULL,11TR,(09TF2042_007s)S2,NULL,10CH0076_007s,NULL,M5,NULL,5,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2140,1.02tx303,11TR,(09TF2002_006s)S2,NULL,10CH0061_004s,NULL,M5,NULL,5,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2141,NULL,11TR,(09TF2228_007s)S2,NULL,10CH0298_003s,NULL,M5,NULL,5,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2142,NULL,11TR,(09TF2136_005s)S2,NULL,10CH0212_006s,NULL,M5,NULL,5,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2143,NULL,11TR,(09TF2076_003s)S2,NULL,10CH0121_002s,NULL,M5,NULL,5,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2144,NULL,11TR,(09TF2028_015s)S2,NULL,10CH0068_003s,NULL,M5,NULL,5,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2145,1.02b73,11TR,(09TF2016_010s)S2,NULL,10CH0064_001s,NULL,M5,NULL,5,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2146,NULL,11TR,(09TF2232_013s)S2,NULL,10CH0304_003s,NULL,M5,NULL,5,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2147,NULL,11TR,(09TF2119_006s)S2,NULL,10CH0195_001s,NULL,M5,NULL,5,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2148,NULL,11TR,(09TF2219_008s)S2,NULL,10CH0287_003s,NULL,M5,NULL,5,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2149,B73,11TR,NULL,NULL,10TI0013_001s,NULL,M5,NULL,5,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2150,NULL,11TR,(09TF2083_006s)S2,NULL,10CH0133_004s,NULL,M5,NULL,5,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
