05RW0301_010s,05RW0301_010,05RW0301,05RW,NULL,301,NULL,self,NULL,NULL,NULL,B73/[29-23]_10,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0303_001s,05RW0303_001,05RW0303,05RW,NULL,303,NULL,self,NULL,NULL,NULL,B73/[29-25]_01,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0303_002s,05RW0303_002,05RW0303,05RW,NULL,303,NULL,self,NULL,NULL,NULL,B73/[29-25]_02,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0303_003s,05RW0303_003,05RW0303,05RW,NULL,303,NULL,self,NULL,NULL,NULL,B73/[29-25]_03,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0303_004s,05RW0303_004,05RW0303,05RW,NULL,303,NULL,self,NULL,NULL,NULL,B73/[29-25]_04,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0303_005s,05RW0303_005,05RW0303,05RW,NULL,303,NULL,self,NULL,NULL,NULL,B73/[29-25]_05,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0303_006s,05RW0303_006,05RW0303,05RW,NULL,303,NULL,self,NULL,NULL,NULL,B73/[29-25]_06,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0303_007s,05RW0303_007,05RW0303,05RW,NULL,303,NULL,self,NULL,NULL,NULL,B73/[29-25]_07,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0303_008s,05RW0303_008,05RW0303,05RW,NULL,303,NULL,self,NULL,NULL,NULL,B73/[29-25]_08,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0303_009s,05RW0303_009,05RW0303,05RW,NULL,303,NULL,self,NULL,NULL,NULL,B73/[29-25]_09,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0303_010s,05RW0303_010,05RW0303,05RW,NULL,303,NULL,self,NULL,NULL,NULL,B73/[29-25]_10,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0304_001s,05RW0304_001,05RW0304,05RW,NULL,304,NULL,self,NULL,NULL,NULL,B73/[29-27]_01,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0304_002s,05RW0304_002,05RW0304,05RW,NULL,304,NULL,self,NULL,NULL,NULL,B73/[29-27]_02,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0304_003s,05RW0304_003,05RW0304,05RW,NULL,304,NULL,self,NULL,NULL,NULL,B73/[29-27]_03,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0304_004s,05RW0304_004,05RW0304,05RW,NULL,304,NULL,self,NULL,NULL,NULL,B73/[29-27]_04,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0304_005s,05RW0304_005,05RW0304,05RW,NULL,304,NULL,self,NULL,NULL,NULL,B73/[29-27]_05,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0304_006s,05RW0304_006,05RW0304,05RW,NULL,304,NULL,self,NULL,NULL,NULL,B73/[29-27]_06,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0304_007s,05RW0304_007,05RW0304,05RW,NULL,304,NULL,self,NULL,NULL,NULL,B73/[29-27]_07,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0304_008s,05RW0304_008,05RW0304,05RW,NULL,304,NULL,self,NULL,NULL,NULL,B73/[29-27]_08,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0304_009s,05RW0304_009,05RW0304,05RW,NULL,304,NULL,self,NULL,NULL,NULL,B73/[29-27]_09,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0304_010s,05RW0304_010,05RW0304,05RW,NULL,304,NULL,self,NULL,NULL,NULL,B73/[29-27]_10,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0305_001s,05RW0305_001,05RW0305,05RW,NULL,305,NULL,self,NULL,NULL,NULL,B73/[29-28]_01,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0305_002s,05RW0305_002,05RW0305,05RW,NULL,305,NULL,self,NULL,NULL,NULL,B73/[29-28]_02,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
