11BN0101,NULL,11BN,CML322/B73,NULL,10NN0201_001s,NIL-1060,18,101,E,NULL,10,6,NULL,Screen,4/Region: 30-40/None,31
11BN0102,NULL,11BN,CML322/B73,NULL,10NN0203_001s,NIL-1062,18,102,E,NULL,10,6,NULL,Screen,1/Region: 100-120/B(l: 99.58cM),31
11BN0103,NULL,11BN,CML322/B73,NULL,10NN0205_001s,NIL-1091,18,103,E,NULL,10,6,NULL,Screen,3/Region: 50-60/H(4:48.49cM) H(4:45.82cM),31
11BN0104,NULL,11BN,CML322/B73,NULL,10NN0207_001s,NIL-1094,18,104,E,NULL,10,6,NULL,Screen,2/Region: 20-30/H(2:5.74cM) H(2: OcM),31
11BN0105,NULL,11BN,CML322/B73,NULL,10NN0209_001s,NIL-1103,18,105,E,NULL,10,6,NULL,Screen,1/Region: 80-100/B(l: 100.29cM) H(l: 73.32cM) H(l: 73.43cM) H(l: 78.17cM),31
11BN0106,NULL,11BN,CML322/B73,NULL,10NN0211_001s,NIL-1137,18,106,E,NULL,10,6,NULL,Screen,4/Region: 50-60/None,31
11BN0107,NULL,11BN,CML322/B73,NULL,10NN0213_001s,NIL-1183,18,107,E,NULL,10,6,NULL,Screen,6/Region: 70-80/B(6:84.65cM) H(6:80.94cM),31
11BN0108,NULL,11BN,CML322/B73,NULL,10NN0215_001s,NIL-1183,18,108,E,NULL,10,6,NULL,Screen,6/Region: 80-90/B(6: 75.8cM),31
11BN0109,NULL,11BN,CML322/B73,NULL,10NN0217_001s,NIL-1185,18,109,E,NULL,10,6,NULL,Screen,6/Region: 30-40/H(5:54.88cM),31
11BN0110,NULL,11BN,CML322/B73,NULL,10NN0219_001s,NIL-1194,18,110,E,NULL,10,6,NULL,Screen,3/Region: 60-70/B(3:54.64cM),31
11BN0111,NULL,11BN,CML322/B73,NULL,10NN0221_001s,NIL-1199,18,111,E,NULL,10,6,NULL,Screen,1/Region: 160-180/H(l: 159.66cM),31
11BN0112,NULL,11BN,CML322/B73,NULL,10NN0223_001s,NIL-1211,18,112,E,NULL,10,6,NULL,Screen,7/Region: 110-120/None,31
11BN0113,NULL,11BN,CML322/B73,NULL,10NN0225_001s,NIL-1214,18,113,E,NULL,10,6,NULL,Screen,8/Region: 40-50/H(5: 91.65cM),31
11BN0114,NULL,11BN,CML322/B73,NULL,10NN0227_001s,NIL-1218,18,114,E,NULL,10,6,NULL,Screen,4/Region: 70-80/None,31
11BN0115,NULL,11BN,CML322/B73,NULL,10NN0229_001s,NIL-1224,18,115,E,NULL,10,6,NULL,Screen,3/Region: 110-120/None,31
11BN0116,NULL,11BN,CML322/B73,NULL,10NN0231_001s,NIL-1247,18,116,E,NULL,10,6,NULL,Screen,3/Region: 30-40/None,31
11BN0117,NULL,11BN,CML322/B73,NULL,10NN0233_001s,NIL-1250,18,117,E,NULL,10,6,NULL,Screen,1/Region: 40-60/H(5: 39.87CM) B(5: 54.88cM) B(5: 51.87cM) H(3:113.05cM),31
11BN0118,NULL,11BN,CML322/B73,NULL,10NN0235_001s,NIL-1255,18,118,E,NULL,10,6,NULL,Screen,5/Region: 50-60/B(5: 39.87cM) H(l: 28.57cM),31
11BN0119,NULL,11BN,CML322/B73,NULL,10NN0237_001s,NIL-1256,18,119,E,NULL,10,6,NULL,Screen,1/Region: 20-40/H(5:39.87cM) H(l:43.23cM) H(5:51.87cM),31
11BN0120,NULL,11BN,CML322/B73,NULL,10NN0239_001s,NIL-1259,18,120,E,NULL,10,6,NULL,Screen,7/Region: 60-70/H(10:43.64cM) H(10:97.9cM) H(10: 82.42cM),31
11BN0121,NULL,11BN,CML333/B73,NULL,10NN0241_001s,NIL-1001,18,121,F,NULL,10,7,NULL,Screen,1/Region: 160-180/None,31
11BN0122,NULL,11BN,CML333/B73,NULL,10NN0243_001s,NIL-1029,18,122,F,NULL,10,7,NULL,Screen,1/Region: 60-80/B(7: 60cM) H(4:12.64cM),31
11BN0123,NULL,11BN,CML333/B73,NULL,10NN0245_001s,NIL-1036,18,123,F,NULL,10,7,NULL,Screen,3/Region: 110-120/H(3:101.16cM) B(3:121.12cM) H(3: 33.54cM),31
11BN0124,NULL,11BN,CML333/B73,NULL,10NN0247_001s,NIL-1047,18,124,F,NULL,10,7,NULL,Screen,7/Region: 50-60/H(7: 30.45cM),31
11BN0125,NULL,11BN,CML333/B73,NULL,10NN0249_001s,NIL-1063,18,125,F,NULL,10,7,NULL,Screen,3/Region: 40-50/B(3: 33.54CM),31
11BN0126,NULL,11BN,CML333/B73,NULL,10NN0251_001s,NIL-1097,18,126,F,NULL,10,7,NULL,Screen,7/Region: 60-70/B(7:82.79cM),31
11BN0127,NULL,11BN,CML333/B73,NULL,10NN0253_001s,NIL-1109,18,127,F,NULL,10,7,NULL,Screen,7/Region: 30-40/B(7:28.1cM),31
11BN0128,NULL,11BN,CML333/B73,NULL,10NN0255_001s,NIL-1115,18,128,F,NULL,10,7,NULL,Screen,8/Region: 50-60/H(3:101.16cM) B(2: 26.47cM),31
11BN0129,NULL,11BN,CML333/B73,NULL,10NN0257_001s,NIL-1124,18,129,F,NULL,10,7,NULL,Screen,2/Region: 90-100/None,31
11BN0130,NULL,11BN,CML333/B73,NULL,10NN0259_001s,NIL-1144,18,130,F,NULL,10,7,NULL,Screen,2/Region: 20-30/None,31
11BN0131,NULL,11BN,CML333/B73,NULL,10NN0261_001s,NIL-1153,18,131,F,NULL,10,7,NULL,Screen,5/Region: 80-90/B(5:91.65cM) H(5:102.46cM),31
11BN0132,NULL,11BN,CML333/B73,NULL,10NN0263_001s,NIL-1160,18,132,F,NULL,10,7,NULL,Screen,7/Region: 110-120/H(4: 92.79CM) H(8: 50.51cM) B(7:101.29cM) B(7:106.45cM),31
11BN0133,NULL,11BN,CML333/B73,NULL,10NN0265_001s,NIL-1210,18,133,F,NULL,10,7,NULL,Screen,6/Region: 70-80/H(6:64.01cM) H(8:112.35cM),31
11BN0134,NULL,11BN,CML333/B73,NULL,10NN0267_001s,NIL-1222,18,134,F,NULL,10,7,NULL,Screen,3/Region: 30-40/None,31
11BN0135,NULL,11BN,CML333/B73,NULL,10NN0269_001s,NIL-1229,18,135,F,NULL,10,7,NULL,Screen,6/Region: 80-90/B(6: 92.36cM),31
11BN0136,NULL,11BN,CML333/B73,NULL,10NN0271_001s,NIL-1246,18,136,F,NULL,10,7,NULL,Screen,1/Region: 40-60/B(l: 143.52cM) B(l: 138.32cM) B(l: 137.82cM),31
11BN0137,NULL,11BN,CML333/B73,NULL,10NN0273_001s,NIL-1248,18,137,F,NULL,10,7,NULL,Screen,1/Region: 140-160/B(l: 138.32cM) B(l: 137.82cM),31
11BN0138,NULL,11BN,CML333/B73,NULL,10NN0275_001s,NIL-1269,18,138,F,NULL,10,7,NULL,Screen,2/Region: 100-110/None,31
11BN0139,NULL,11BN,CML333/B73,NULL,10NN0277_001s,NIL-1274,18,139,F,NULL,10,7,NULL,Screen,1/Region: 20-40/None,31
11BN0140,NULL,11BN,CML333/B73,NULL,10NN0279_001s,NIL-1284,18,140,F,NULL,10,7,NULL,Screen,3/Region:100-110/B(3: 93.21cM),31
11BN0141,NULL,11BN,CML333/B73,NULL,10NN0281_001s,NIL-1289,18,141,F,NULL,10,7,NULL,Screen,5/Region: 50-60/None,31
