09PT0220,NULL,09PT,NULL,Z034E0056,NULL,08FG0880,15,21,NULL,2,16,34,NULL,trial,NULL,3
09PT0221,NULL,09PT,NULL,Z034E0091,NULL,08FG0915,15,20,NULL,2,16,34,NULL,trial,NULL,3
09PT0222,NULL,09PT,NULL,Z034E0042,08PT0445_001s,NULL,15,19,NULL,2,16,34,NULL,trial,NULL,3
09PT0223,NULL,09PT,NULL,Z034E0079,NULL,08FG0903,15,18,NULL,2,16,34,NULL,trial,NULL,3
09PT0224,NULL,09PT,NULL,Z034E0042,08PT0445_004s,NULL,15,17,NULL,2,16,34,NULL,trial,NULL,3
09PT0225,NULL,09PT,B73 (Flint-Garcia),NULL,08PN0033_000b,NULL,15,16,NULL,NULL,16,NULL,NULL,check,NULL,3
09PT0226,NULL,09PT,NULL,Z034E0042,08PT0445_002s,NULL,15,15,NULL,2,16,34,NULL,trial,NULL,3
09PT0227,NULL,09PT,NULL,Z034E0042,08PT0419_004s,NULL,15,14,NULL,2,16,34,NULL,trial,NULL,3
09PT0228,NULL,09PT,NULL,Z034E0001,NULL,08FG0818,15,13,NULL,2,16,34,NULL,trial,NULL,3
09PT0229,NULL,09PT,NULL,Z034E0028,NULL,08FG0848,15,12,NULL,2,16,34,NULL,trial,NULL,3
09PT0230,NULL,09PT,NULL,Z034E0042,08PT0419_002s,NULL,15,11,NULL,2,16,34,NULL,trial,NULL,3
09PT0231,NULL,09PT,NULL,Z034E0014,NULL,08FG0833,15,10,NULL,2,16,34,NULL,trial,NULL,3
09PT0232,NULL,09PT,NULL,Z034E0064,NULL,08FG0888,15,9,NULL,2,16,34,NULL,trial,NULL,3
09PT0233,NULL,09PT,B73 (Flint-Garcia),NULL,08PN0033_000b,NULL,15,8,NULL,NULL,16,NULL,NULL,check,NULL,3
09PT0234,NULL,09PT,NULL,Z035E0073,NULL,08FG0314,15,7,NULL,1,16,35,NULL,trial,NULL,3
09PT0235,NULL,09PT,NULL,Z035E0038,NULL,08FG0276,15,6,NULL,1,16,35,NULL,trial,NULL,3
09PT0236,NULL,09PT,NULL,Z035E0046,NULL,08FG0285,15,5,NULL,1,16,35,NULL,trial,NULL,3
09PT0237,NULL,09PT,NULL,Z035E0031,NULL,08FG0269,15,4,NULL,1,16,35,NULL,trial,NULL,3
09PT0238,NULL,09PT,NULL,Z035E0041,NULL,08FG0279,15,3,NULL,1,16,35,NULL,trial,NULL,3
09PT0239,NULL,09PT,NULL,Z035E0043,NULL,08FG0282,15,2,NULL,1,16,35,NULL,trial,NULL,3
09PT0240,NULL,09PT,NULL,Z035E0009,NULL,08FG0245,15,1,NULL,1,16,35,NULL,trial,NULL,3
09PT0241,NULL,09PT,B73 (Flint-Garcia),NULL,08PN0033_000b,NULL,16,1,NULL,NULL,16,NULL,NULL,check,NULL,3
09PT0242,NULL,09PT,NULL,Z035E0035,NULL,08FG0273,16,2,NULL,1,16,35,NULL,trial,NULL,3
09PT0243,NULL,09PT,NULL,Z035E0045,NULL,08FG0284,16,3,NULL,1,16,35,NULL,trial,NULL,3
09PT0244,NULL,09PT,NULL,Z035E0006,NULL,08FG0242,16,4,NULL,1,16,35,NULL,trial,NULL,3
09PT0245,NULL,09PT,NULL,Z035E0047,NULL,08FG0286,16,5,NULL,1,16,35,NULL,trial,NULL,3
09PT0246,NULL,09PT,NULL,Z035E0030,NULL,08FG0268,16,6,NULL,1,16,35,NULL,trial,NULL,3
09PT0247,NULL,09PT,NULL,Z035E0043,NULL,08FG0282,16,7,NULL,2,16,35,NULL,trial,NULL,3
09PT0248,NULL,09PT,NULL,Z035E0047,NULL,08FG0286,16,8,NULL,2,16,35,NULL,trial,NULL,3
09PT0249,NULL,09PT,B73 (Flint-Garcia),NULL,08PN0033_000b,NULL,16,9,NULL,NULL,16,NULL,NULL,check,NULL,3
09PT0250,NULL,09PT,NULL,Z035E0038,NULL,08FG0276,16,10,NULL,2,16,35,NULL,trial,NULL,3
09PT0251,NULL,09PT,NULL,Z035E0031,NULL,08FG0269,16,11,NULL,2,16,35,NULL,trial,NULL,3
09PT0252,NULL,09PT,NULL,Z035E0030,NULL,08FG0268,16,12,NULL,2,16,35,NULL,trial,NULL,3
09PT0253,NULL,09PT,NULL,Z035E0041,NULL,08FG0279,16,13,NULL,2,16,35,NULL,trial,NULL,3
09PT0254,NULL,09PT,NULL,Z035E0035,NULL,08FG0273,16,14,NULL,2,16,35,NULL,trial,NULL,3
09PT0255,NULL,09PT,NULL,Z035E0045,NULL,08FG0284,16,15,NULL,2,16,35,NULL,trial,NULL,3
09PT0256,NULL,09PT,NULL,Z035E0009,NULL,08FG0245,16,16,NULL,2,16,35,NULL,trial,NULL,3
09PT0257,NULL,09PT,B73 (Flint-Garcia),NULL,08PN0033_000b,NULL,16,17,NULL,NULL,16,NULL,NULL,check,NULL,3
09PT0258,NULL,09PT,NULL,Z035E0006,NULL,08FG0242,16,18,NULL,2,16,35,NULL,trial,NULL,3
09PT0259,NULL,09PT,NULL,Z035E0046,NULL,08FG0285,16,19,NULL,2,16,35,NULL,trial,NULL,3
09PT0260,NULL,09PT,NULL,Z035E0073,NULL,08FG0314,16,20,NULL,2,16,35,NULL,trial,NULL,3
09PT0261,NULL,09PT,NULL,Z036E0077,NULL,08FG0622,16,21,NULL,1,16,36,NULL,trial,NULL,3
09PT0262,NULL,09PT,NULL,Z036E0052,NULL,08FG0592,16,22,NULL,1,16,36,NULL,trial,NULL,3
09PT0263,NULL,09PT,NULL,Z036E0029,08PT0060_001s,NULL,16,23,NULL,1,16,36,NULL,trial,NULL,3
09PT0264,NULL,09PT,NULL,Z036E0048,NULL,08FG0588,16,24,NULL,1,16,36,NULL,trial,NULL,3
09PT0265,NULL,09PT,B73 (Flint-Garcia),NULL,08PN0033_000b,NULL,16,25,NULL,NULL,16,NULL,NULL,check,NULL,3
09PT0266,NULL,09PT,NULL,Z036E0034,NULL,08FG0574,16,26,NULL,1,16,36,NULL,trial,NULL,3
09PT0267,NULL,09PT,NULL,Z036E0029,08PT0060_003s,NULL,16,27,NULL,1,16,36,NULL,trial,NULL,3
09PT0268,NULL,09PT,NULL,Z036E0086,NULL,08PR0560,16,28,NULL,1,16,36,NULL,trial,NULL,3
09PT0269,NULL,09PT,NULL,Z036E0029,08PT0011_001s,NULL,16,29,NULL,1,16,36,NULL,trial,NULL,3
09PT0270,NULL,09PT,NULL,Z036E0093,NULL,c97,16,30,NULL,1,16,36,NULL,trial,NULL,3
09PT0271,NULL,09PT,NULL,Z036E0014,08PT0109_003s,NULL,16,31,NULL,1,16,36,NULL,trial,NULL,3
09PT0272,NULL,09PT,B73 (Flint-Garcia),NULL,08PN0033_000b,NULL,16,32,NULL,NULL,16,NULL,NULL,check,NULL,3
09PT0273,NULL,09PT,B73 (Flint-Garcia),NULL,08PN0033_000b,NULL,16,33,NULL,NULL,16,NULL,NULL,check,NULL,3
09PT0274,NULL,09PT,NULL,Z036E0029,08PT0060_004s,NULL,16,34,NULL,1,16,36,NULL,trial,NULL,3
09PT0275,NULL,09PT,NULL,Z036E0029,08PT0060_002s,NULL,16,35,NULL,1,16,36,NULL,trial,NULL,3
09PT0276,NULL,09PT,NULL,Z036E0023,NULL,08FG0561,16,36,NULL,1,16,36,NULL,trial,NULL,3
09PT0277,NULL,09PT,NULL,Z036E0070,NULL,08FG0613,16,37,NULL,1,16,36,NULL,trial,NULL,3
09PT0278,NULL,09PT,NULL,Z036E0064,NULL,08FG0607,16,38,NULL,1,16,36,NULL,trial,NULL,3
09PT0279,NULL,09PT,NULL,Z036E0035,NULL,08FG0575,16,39,NULL,1,16,36,NULL,trial,NULL,3
09PT0280,NULL,09PT,NULL,Z036E0046,NULL,08FG0586,16,40,NULL,1,16,36,NULL,trial,NULL,3
09PT0281,NULL,09PT,B73 (Flint-Garcia),NULL,08PN0033_000b,NULL,17,40,NULL,NULL,16,NULL,NULL,check,NULL,3
09PT0282,NULL,09PT,NULL,Z036E0033,NULL,08FG0573,17,39,NULL,1,16,36,NULL,trial,NULL,3
09PT0283,NULL,09PT,NULL,Z036E0014,08PT0064_003s,NULL,17,38,NULL,1,16,36,NULL,trial,NULL,3
09PT0284,NULL,09PT,NULL,Z036E0094,NULL,c50,17,37,NULL,1,16,36,NULL,trial,NULL,3
09PT0285,NULL,09PT,NULL,Z036E0014,08PT0109_002s,NULL,17,36,NULL,1,16,36,NULL,trial,NULL,3
09PT0286,NULL,09PT,NULL,Z036E0065,NULL,08FG0608,17,35,NULL,1,16,36,NULL,trial,NULL,3
09PT0287,NULL,09PT,NULL,Z036E0040,NULL,08FG0580,17,34,NULL,1,16,36,NULL,trial,NULL,3
09PT0288,NULL,09PT,NULL,Z036E0092,NULL,c41,17,33,NULL,1,16,36,NULL,trial,NULL,3
09PT0289,NULL,09PT,B73 (Flint-Garcia),NULL,08PN0033_000b,NULL,17,32,NULL,NULL,16,NULL,NULL,check,NULL,3
09PT0290,NULL,09PT,NULL,Z036E0063,NULL,08FG0606,17,31,NULL,1,16,36,NULL,trial,NULL,3
09PT0291,NULL,09PT,NULL,Z036E0074,NULL,08FG0619,17,30,NULL,1,16,36,NULL,trial,NULL,3
09PT0292,NULL,09PT,NULL,Z036E0028,NULL,08FG0567,17,29,NULL,1,16,36,NULL,trial,NULL,3
09PT0293,NULL,09PT,NULL,Z036E0029,08PT0011_002s,NULL,17,28,NULL,1,16,36,NULL,trial,NULL,3
09PT0294,NULL,09PT,NULL,Z036E0014,NULL,08FG0552,17,27,NULL,1,16,36,NULL,trial,NULL,3
09PT0295,NULL,09PT,NULL,Z036E0014,08PT0064_004s,NULL,17,26,NULL,1,16,36,NULL,trial,NULL,3
09PT0296,NULL,09PT,NULL,Z036E0014,08PT0064_002s,NULL,17,25,NULL,1,16,36,NULL,trial,NULL,3
09PT0297,NULL,09PT,B73 (Flint-Garcia),NULL,08PN0033_000b,NULL,17,24,NULL,NULL,16,NULL,NULL,check,NULL,3
09PT0298,NULL,09PT,NULL,Z036E0029,08PT0011_004s,NULL,17,23,NULL,1,16,36,NULL,trial,NULL,3
09PT0299,NULL,09PT,NULL,Z036E0029,08PT0011_003s,NULL,17,22,NULL,1,16,36,NULL,trial,NULL,3
09PT0300,NULL,09PT,NULL,Z036E0014,08PT0109_001s,NULL,17,21,NULL,1,16,36,NULL,trial,NULL,3
09PT0301,NULL,09PT,NULL,Z036E0014,08PT0109_004s,NULL,17,20,NULL,1,16,36,NULL,trial,NULL,3
09PT0302,NULL,09PT,NULL,Z036E0092,NULL,c41,17,19,NULL,2,16,36,NULL,trial,NULL,3
09PT0303,NULL,09PT,NULL,Z036E0093,NULL,c97,17,18,NULL,2,16,36,NULL,trial,NULL,3
09PT0304,NULL,09PT,NULL,Z036E0035,NULL,08FG0575,17,17,NULL,2,16,36,NULL,trial,NULL,3
09PT0305,NULL,09PT,B73 (Flint-Garcia),NULL,08PN0033_000b,NULL,17,16,NULL,NULL,16,NULL,NULL,check,NULL,3
09PT0306,NULL,09PT,NULL,Z036E0074,NULL,08FG0619,17,15,NULL,2,16,36,NULL,trial,NULL,3
09PT0307,NULL,09PT,NULL,Z036E0029,08PT0060_001s,NULL,17,14,NULL,2,16,36,NULL,trial,NULL,3
09PT0308,NULL,09PT,NULL,Z036E0048,NULL,08FG0588,17,13,NULL,2,16,36,NULL,trial,NULL,3
09PT0309,NULL,09PT,NULL,Z036E0014,08PT0109_001s,NULL,17,12,NULL,2,16,36,NULL,trial,NULL,3
09PT0310,NULL,09PT,NULL,Z036E0070,NULL,08FG0613,17,11,NULL,2,16,36,NULL,trial,NULL,3
09PT0311,NULL,09PT,NULL,Z036E0023,NULL,08FG0561,17,10,NULL,2,16,36,NULL,trial,NULL,3
09PT0312,NULL,09PT,B73 (Flint-Garcia),NULL,08PN0033_000b,NULL,17,9,NULL,NULL,16,NULL,NULL,check,NULL,3
09PT0313,NULL,09PT,B73 (Flint-Garcia),NULL,08PN0033_000b,NULL,17,8,NULL,NULL,16,NULL,NULL,check,NULL,3
09PT0314,NULL,09PT,NULL,Z036E0014,08PT0109_004s,NULL,17,7,NULL,2,16,36,NULL,trial,NULL,3
09PT0315,NULL,09PT,NULL,Z036E0014,08PT0064_003s,NULL,17,6,NULL,2,16,36,NULL,trial,NULL,3
09PT0316,NULL,09PT,NULL,Z036E0029,08PT0060_002s,NULL,17,5,NULL,2,16,36,NULL,trial,NULL,3
09PT0317,NULL,09PT,NULL,Z036E0040,NULL,08FG0580,17,4,NULL,2,16,36,NULL,trial,NULL,3
09PT0318,NULL,09PT,NULL,Z036E0029,08PT0011_002s,NULL,17,3,NULL,2,16,36,NULL,trial,NULL,3
09PT0319,NULL,09PT,NULL,Z036E0077,NULL,08FG0622,17,2,NULL,2,16,36,NULL,trial,NULL,3
09PT0320,NULL,09PT,NULL,Z036E0052,NULL,08FG0592,17,1,NULL,2,16,36,NULL,trial,NULL,3
09PT0321,NULL,09PT,B73 (Flint-Garcia),NULL,08PN0033_000b,NULL,18,1,NULL,NULL,16,NULL,NULL,check,NULL,3
09PT0322,NULL,09PT,NULL,Z036E0028,NULL,08FG0567,18,2,NULL,2,16,36,NULL,trial,NULL,3
09PT0323,NULL,09PT,NULL,Z036E0065,NULL,08FG0608,18,3,NULL,2,16,36,NULL,trial,NULL,3
09PT0324,NULL,09PT,NULL,Z036E0046,NULL,08FG0586,18,4,NULL,2,16,36,NULL,trial,NULL,3
09PT0325,NULL,09PT,NULL,Z036E0034,NULL,08FG0574,18,5,NULL,2,16,36,NULL,trial,NULL,3
09PT0326,NULL,09PT,NULL,Z036E0029,08PT0060_003s,NULL,18,6,NULL,2,16,36,NULL,trial,NULL,3
09PT0327,NULL,09PT,NULL,Z036E0014,NULL,08FG0552,18,7,NULL,2,16,36,NULL,trial,NULL,3
09PT0328,NULL,09PT,NULL,Z036E0063,NULL,08FG0606,18,8,NULL,2,16,36,NULL,trial,NULL,3
09PT0329,NULL,09PT,B73 (Flint-Garcia),NULL,08PN0033_000b,NULL,18,9,NULL,NULL,16,NULL,NULL,check,NULL,3
09PT0330,NULL,09PT,NULL,Z036E0014,08PT0064_002s,NULL,18,10,NULL,2,16,36,NULL,trial,NULL,3
09PT0331,NULL,09PT,NULL,Z036E0029,08PT0011_004s,NULL,18,11,NULL,2,16,36,NULL,trial,NULL,3
09PT0332,NULL,09PT,NULL,Z036E0086,NULL,08PR0560,18,12,NULL,2,16,36,NULL,trial,NULL,3
09PT0333,NULL,09PT,NULL,Z036E0014,08PT0064_004s,NULL,18,13,NULL,2,16,36,NULL,trial,NULL,3
09PT0334,NULL,09PT,NULL,Z036E0014,08PT0109_003s,NULL,18,14,NULL,2,16,36,NULL,trial,NULL,3
09PT0335,NULL,09PT,NULL,Z036E0033,NULL,08FG0573,18,15,NULL,2,16,36,NULL,trial,NULL,3
09PT0336,NULL,09PT,NULL,Z036E0064,NULL,08FG0607,18,16,NULL,2,16,36,NULL,trial,NULL,3
09PT0337,NULL,09PT,B73 (Flint-Garcia),NULL,08PN0033_000b,NULL,18,17,NULL,NULL,16,NULL,NULL,check,NULL,3
09PT0338,NULL,09PT,NULL,Z036E0014,08PT0109_002s,NULL,18,18,NULL,2,16,36,NULL,trial,NULL,3
09PT0339,NULL,09PT,NULL,Z036E0029,08PT0011_003s,NULL,18,19,NULL,2,16,36,NULL,trial,NULL,3
09PT0340,NULL,09PT,NULL,Z036E0094,NULL,c50,18,20,NULL,2,16,36,NULL,trial,NULL,3
09PT0341,NULL,09PT,NULL,Z036E0029,08PT0060_004s,NULL,18,21,NULL,2,16,36,NULL,trial,NULL,3
09PT0342,NULL,09PT,NULL,Z036E0029,08PT0011_001s,NULL,18,22,NULL,2,16,36,NULL,trial,NULL,3
09PT0343,NULL,09PT,B73 (Flint-Garcia),NULL,08PN0033_000b,NULL,18,23,NULL,NULL,16,NULL,NULL,check,NULL,3
