10BB0136,10B0136,10BB,(B73؃ML277)S5,NULL,NULL,06A4761,25,136,7,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0137,10B0137,10BB,(B73؃ML277)S5,NULL,NULL,07A3996,25,137,7,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0138,10B0138,10BB,(B73؃ML277)S5,NULL,NULL,07A1606,25,138,7,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0139,10B0139,10BB,CML277,NULL,NULL,05P0718151A,25,139,7,NULL,16,CML277,7/15/2010,Check,NULL,31
10BB0140,10B0140,10BB,(B73؃ML277)S5,NULL,NULL,07A4989,25,140,7,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0141,10B0141,10BB,(B73؃ML277)S5,NULL,NULL,07A4746,25,141,7,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0142,10B0142,10BB,(B73؃ML277)S5,NULL,NULL,07A3205,25,142,7,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0143,10B0143,10BB,(B73؃ML277)S5,NULL,NULL,07A4776,25,143,7,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0144,10B0144,10BB,(B73؃ML277)S5,NULL,NULL,07A3190,25,144,7,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0145,10B0145,10BB,(B73؃ML277)S5,NULL,NULL,07A5071,25,145,7,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0146,10B0146,10BB,(B73؃ML277)S5,NULL,NULL,07A4570,25,146,7,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0147,10B0147,10BB,(B73؃ML277)S5,NULL,NULL,07A3528,25,147,7,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0148,10B0148,10BB,(B73؃ML277)S5,NULL,NULL,07A3460,25,148,7,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0149,10B0149,10BB,B73,NULL,08PN0309_000,NULL,25,149,7,NULL,16,CML277,7/15/2010,CheckB,NULL,31
10BB0150,10B0150,10BB,(B73؃ML277)S5,NULL,NULL,06A4829,25,150,7,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0151,10B0151,10BB,(B73؃ML277)S5,NULL,NULL,07A4924,25,151,7,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0152,10B0152,10BB,(B73؃ML277)S5,NULL,NULL,06A4919,25,152,7,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0153,10B0153,10BB,(B73؃ML277)S5,NULL,NULL,07A4485,25,153,7,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0154,10B0154,10BB,(B73؃ML277)S5,NULL,NULL,07A2212,25,154,7,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0155,10B0155,10BB,(B73؃ML277)S5,NULL,NULL,07A4860,25,155,8,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0156,10B0156,10BB,(B73؃ML277)S5,NULL,NULL,07A1177,25,156,8,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0157,10B0157,10BB,(B73؃ML277)S5,NULL,NULL,07A5204,25,157,8,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0158,10B0158,10BB,(B73؃ML277)S5,NULL,NULL,07A4983,25,158,8,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0159,10B0159,10BB,(B73؃ML277)S5,NULL,NULL,07A5705,25,159,8,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0160,10B0160,10BB,(B73؃ML277)S5,NULL,NULL,07A4125,25,160,8,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0161,10B0161,10BB,(B73؃ML277)S5,NULL,NULL,07A1943,25,161,8,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0162,10B0162,10BB,B73,NULL,08PN0309_000,NULL,25,162,8,NULL,16,CML277,7/15/2010,CheckB,NULL,31
10BB0163,10B0163,10BB,(B73؃ML277)S5,NULL,NULL,07A3735,25,163,8,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0164,10B0164,10BB,(B73؃ML277)S5,NULL,NULL,07A5186,25,164,8,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0165,10B0165,10BB,(B73؃ML277)S5,NULL,NULL,07A4575,25,165,8,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0166,10B0166,10BB,PURPLE,NULL,NULL,NULL,25,166,9,NULL,16,CML277,7/15/2010,Marker,NULL,31
10BB0167,10B0167,10BB,(B73ؔx303)S5,NULL,NULL,07A5277,25,167,1,NULL,16,Tx303,7/15/2010,Trial,NULL,31
10BB0168,10B0168,10BB,(B73ؔx303)S5,NULL,NULL,07A3377,25,168,1,NULL,16,Tx303,7/15/2010,Trial,NULL,31
10BB0169,10B0169,10BB,(B73ؔx303)S5,NULL,NULL,07A1652,25,169,1,NULL,16,Tx303,7/15/2010,Trial,NULL,31
10BB0170,10B0170,10BB,B73,NULL,08PN0309_000,NULL,25,170,1,NULL,16,Tx303,7/15/2010,CheckB,NULL,31
10BB0171,10B0171,10BB,(B73ؔx303)S5,NULL,NULL,07A4027,25,171,1,NULL,16,Tx303,7/15/2010,Trial,NULL,31
10BB0172,10B0172,10BB,(B73ؔx303)S5,NULL,NULL,07A2090,25,172,1,NULL,16,Tx303,7/15/2010,Trial,NULL,31
10BB0173,10B0173,10BB,(B73ؔx303)S5,NULL,NULL,07A1702,25,173,1,NULL,16,Tx303,7/15/2010,Trial,NULL,31
10BB0174,10B0174,10BB,(B73ؔx303)S5,NULL,NULL,07A4926,25,174,1,NULL,16,Tx303,7/15/2010,Trial,NULL,31
10BB0175,10B0175,10BB,(B73ؔx303)S5,NULL,NULL,07A2954,25,175,1,NULL,16,Tx303,7/15/2010,Trial,NULL,31
10BB0176,10B0176,10BB,(B73ؔx303)S5,NULL,NULL,07A4692,25,176,1,NULL,16,Tx303,7/15/2010,Trial,NULL,31
10BB0177,10B0177,10BB,(B73ؔx303)S5,NULL,NULL,07A0869,25,177,1,NULL,16,Tx303,7/15/2010,Trial,NULL,31
10BB0178,10B0178,10BB,(B73ؔx303)S5,NULL,NULL,07A1511,25,178,1,NULL,16,Tx303,7/15/2010,Trial,NULL,31
10BB0179,10B0179,10BB,(B73ؔx303)S5,NULL,NULL,07A5268,25,179,1,NULL,16,Tx303,7/15/2010,Trial,NULL,31
10BB0180,10B0180,10BB,(B73ؔx303)S5,NULL,NULL,07A5837,25,180,1,NULL,16,Tx303,7/15/2010,Trial,NULL,31
10BB0181,10B0181,10BB,(B73ؔx303)S5,NULL,NULL,07A5773,25,181,1,NULL,16,Tx303,7/15/2010,Trial,NULL,31
10BB0182,10B0182,10BB,(B73ؔx303)S5,NULL,NULL,07A1168,25,182,1,NULL,16,Tx303,7/15/2010,Trial,NULL,31
