2170,10303,05FL0537_005x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2171,10304,05FL0537_006x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2172,10305,05FL0538_001x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2173,10306,05FL0538_002x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2174,10307,05FL0538_003x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2175,10308,05FL0538_004x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2176,10309,05FL0538_006x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2177,10310,05FL0539_001x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2178,10311,05FL0539_002x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2179,10312,05FL0539_003x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2180,10313,05FL0539_004x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2181,10314,05FL0539_005x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2182,10315,05FL0539_006x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2183,10316,05FL0540_001x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2184,10317,05FL0540_002x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2185,10318,05FL0540_003x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2186,10319,05FL0540_004x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2187,10320,05FL0541_001x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2188,10321,05FL0541_002x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2189,10322,05FL0541_003x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2190,10323,05FL0541_004x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2191,10324,05FL0541_005x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2192,10325,05FL0541_006x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2193,10326,05FL0542_001x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2194,10327,05FL0542_002x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2195,10328,05FL0542_003x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2196,10329,05FL0542_004x,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
